"SITE_NO","DATE","TIME","GEN_ENERGY","TEMPERATURE","SOLAR_IRRADIANCE","WIND_SPEED","MODULE_TEMPERATURE"
"SJ001","2017-09-25","20:30:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-25","20:40:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-25","20:50:00","0.0000", , ,"0.3188", 
"SJ001","2017-09-25","21:00:00","0.0000", , ,"0.5859", 
"SJ001","2017-09-26","05:00:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","05:10:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","05:20:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","05:30:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","05:40:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","05:50:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","06:00:00","0.0000","14.3763", ,"0.0000","13.3987"
"SJ001","2017-09-26","06:10:00","0.0000","14.5892", ,"0.0000","13.7029"
"SJ001","2017-09-26","06:20:00","0.0000","14.5700", ,"0.0000","14.0092"
"SJ001","2017-09-26","06:30:00","0.0000","14.5642","7.0336","0.0000","14.1479"
"SJ001","2017-09-26","06:40:00","2.0000","14.5042","16.2680","0.0000","14.5787"
"SJ001","2017-09-26","06:50:00","4.0000","15.1958","12.7941","0.0000","15.2933"
"SJ001","2017-09-26","07:00:00","6.0000","15.3096","20.9358","0.0000","15.5908"
"SJ001","2017-09-26","07:10:00","23.0000","15.2321","47.0765","0.0000","15.7850"
"SJ001","2017-09-26","07:20:00","33.0000","15.2662","62.9536","0.0000","15.8100"
"SJ001","2017-09-26","07:30:00","41.0000","15.3592","81.9843","0.0540","16.1513"
"SJ001","2017-09-26","07:40:00","49.0000","15.5025","97.2670","0.0000","16.6562"
"SJ001","2017-09-26","07:50:00","77.0000","15.8392","147.0467","0.0000","17.5433"
"SJ001","2017-09-26","08:00:00","107.0000","16.4667","233.9421","0.0000","19.5000"
"SJ001","2017-09-26","08:10:00","145.0000","17.0338","282.0354","0.0000","22.6454"
"SJ001","2017-09-26","08:20:00","170.0000","16.9425","355.8995","0.1335","23.8337"
"SJ001","2017-09-26","08:30:00","186.0000","17.3150","387.5406","0.7412","24.2575"
"SJ001","2017-09-26","08:40:00","203.0000","17.7633","422.5234","0.3548","25.7883"
"SJ001","2017-09-26","08:50:00","228.0000","18.1288","456.5757","0.2085","27.9433"
"SJ001","2017-09-26","09:00:00","234.0000","18.2413","483.0580","0.6910","29.1175"
"SJ001","2017-09-26","09:10:00","249.0000","19.0312","510.6178","0.2762","31.9425"
"SJ001","2017-09-26","09:20:00","258.0000","19.3958","538.4919","0.1140","34.8071"
"SJ001","2017-09-26","09:30:00","280.0000","20.3163","564.8499","0.8142","35.7975"
"SJ001","2017-09-26","09:40:00","282.0000","20.2167","590.2402","0.5795","38.1562"
"SJ001","2017-09-26","09:50:00","292.0000","20.7667","614.8209","0.5347","40.1704"
"SJ001","2017-09-26","10:00:00","303.0000","21.5829","641.1442","0.6647","39.8783"
"SJ001","2017-09-26","10:10:00","320.0000","21.7333","658.3375","0.7525","41.6358"
"SJ001","2017-09-26","10:20:00","318.0000","22.8158","675.7129","0.8500","44.4513"
"SJ001","2017-09-26","10:30:00","324.0000","22.8687","688.2007","0.9482","44.3754"
"SJ001","2017-09-26","10:40:00","329.0000","23.2688","700.2072","0.7962","45.6775"
"SJ001","2017-09-26","10:50:00","314.0000","23.9725","668.3082","0.8270","48.1375"
"SJ001","2017-09-26","11:00:00","351.0000","23.6567","730.6617","1.2303","46.1538"
"SJ001","2017-09-26","11:10:00","349.0000","23.5512","732.8244","1.5745","44.5600"
"SJ001","2017-09-26","11:20:00","353.0000","25.9292","748.7625","1.2257","47.3550"
"SJ001","2017-09-26","11:30:00","353.0000","25.8771","756.3806","0.9570","50.2612"
"SJ001","2017-09-26","11:40:00","365.0000","24.7638","764.7875","1.0445","49.9379"
"SJ001","2017-09-26","11:50:00","358.0000","26.2825","768.4351","1.3847","51.3237"
"SJ001","2017-09-26","12:00:00","357.0000","25.5483","764.8206","1.0008","51.6579"
"SJ001","2017-09-26","12:10:00","356.0000","26.4300","749.5214","0.9008","51.8638"
"SJ001","2017-09-26","12:20:00","366.0000","25.7162","759.1902","1.6925","50.9213"
"SJ001","2017-09-26","12:30:00","357.0000","25.2263","756.3080","1.2657","47.6600"
"SJ001","2017-09-26","12:40:00","352.0000","26.2083","747.3413","0.7830","49.6187"
"SJ001","2017-09-26","12:50:00","346.0000","27.8950","736.7001","0.5235","52.9975"
"SJ001","2017-09-26","13:00:00","334.0000","28.8896","706.4441","1.4248","54.1029"
"SJ001","2017-09-26","13:10:00","338.0000","26.1425","682.6146","1.5642","48.8038"
"SJ001","2017-09-26","13:20:00","272.0000","26.6571","559.0344","0.2630","44.7388"
"SJ001","2017-09-26","13:30:00","326.0000","28.8246","674.1271","0.7290","46.1133"
"SJ001","2017-09-26","13:40:00","270.0000","27.9587","512.5948","1.4585","46.4775"
"SJ001","2017-09-26","13:50:00","271.0000","27.0008","533.5331","0.8770","45.0292"
"SJ001","2017-09-26","14:00:00","257.0000","27.5437","535.0388","0.7867","44.1617"
"SJ001","2017-09-26","14:10:00","188.0000","27.9483","373.1411","1.7465","44.4925"
"SJ001","2017-09-26","14:20:00","196.0000","28.1650","369.4058","0.6275","40.8963"
"SJ001","2017-09-26","14:30:00","219.0000","28.7900","429.9415","0.6338","41.5779"
"SJ001","2017-09-26","14:40:00","242.0000","29.3996","508.2041","0.6218","44.4621"
"SJ001","2017-09-26","14:50:00","91.0000","28.6950","279.9821","0.4652","41.5692"
"SJ001","2017-09-26","15:00:00","107.0000","28.6300","207.4842","0.0690","36.6000"
"SJ001","2017-09-26","15:10:00","90.0000","27.5575","190.4590","0.7280","34.9708"
"SJ001","2017-09-26","15:20:00","207.0000","26.9150","356.0535","1.1180","34.6013"
"SJ001","2017-09-26","15:30:00","235.0000","27.1504","459.0049","1.7652","38.4433"
"SJ001","2017-09-26","15:40:00","216.0000","27.6700","430.6481","1.1835","39.3338"
"SJ001","2017-09-26","15:50:00","138.0000","27.5446","273.9583","1.4332","38.2200"
"SJ001","2017-09-26","16:00:00","101.0000","28.1762","201.9590","0.5070","35.6037"
"SJ001","2017-09-26","16:10:00","86.0000","27.7654","175.0413","0.9910","33.5142"
"SJ001","2017-09-26","16:20:00","60.0000","27.1825","126.6759","0.3808","32.3162"
"SJ001","2017-09-26","16:30:00","61.0000","26.8087","129.8967","0.4658","30.8150"
"SJ001","2017-09-26","16:40:00","63.0000","26.3371","126.6520","0.6260","30.0929"
"SJ001","2017-09-26","16:50:00","79.0000","26.2613","156.8238","0.6195","30.3025"
"SJ001","2017-09-26","17:00:00","44.0000","25.5925","93.7435","1.2543","28.7229"
"SJ001","2017-09-26","17:10:00","33.0000","25.1242","68.6057","1.0105","27.0442"
"SJ001","2017-09-26","17:20:00","34.0000","25.4683","78.0947","0.3502","26.5512"
"SJ001","2017-09-26","17:30:00","22.0000","24.9375","50.2373","0.0000","25.9346"
"SJ001","2017-09-26","17:40:00","12.0000","24.5075","26.3511","0.7907","24.8800"
"SJ001","2017-09-26","17:50:00","5.0000","23.9996","15.7869","0.0382","23.6767"
"SJ001","2017-09-26","18:00:00","1.0000","23.6762","7.6169","0.0000","22.8196"
"SJ001","2017-09-26","18:10:00","0.0000","23.2017","1.5708","0.0000","22.2029"
"SJ001","2017-09-26","18:20:00","0.0000","22.8087","0.0000","0.0000","21.8888"
"SJ001","2017-09-26","18:30:00","0.0000","10.2137","0.0000","1.2108","9.7988"
"SJ001","2017-09-26","18:40:00","0.0000","0.0000","0.0000","1.1545","0.0000"
"SJ001","2017-09-26","18:50:00","0.0000","0.0000","0.0000","1.1447","0.0000"
"SJ001","2017-09-26","19:00:00","0.0000","0.0000","0.0000","1.0248","0.0000"
"SJ001","2017-09-26","19:10:00","0.0000","0.0000", ,"0.0000","0.0000"
"SJ001","2017-09-26","19:20:00","0.0000","0.0000", ,"0.8048","0.0000"
"SJ001","2017-09-26","19:30:00","0.0000", , ,"1.1505", 
"SJ001","2017-09-26","19:40:00","0.0000", , ,"0.8450", 
"SJ001","2017-09-26","19:50:00","0.0000", , ,"0.0000", 
"SJ001","2017-09-26","20:00:00","0.0000", , ,"0.1868", 
"SJ001","2017-09-26","20:10:00","0.0000", , ,"0.9392", 
"SJ001","2017-09-26","20:20:00","0.0000", , ,"0.3355", 
"SJ001","2017-09-26","20:30:00","0.0000", , ,"0.5845", 
"SJ001","2017-09-26","20:40:00","0.0000", , ,"0.9130", 
"SJ001","2017-09-26","20:50:00","0.0000", , ,"0.8532", 
"SJ001","2017-09-26","21:00:00","0.0000", , ,"0.7931", 
"SJ001","2017-09-27","05:00:00","0.0000", , ,"0.8745", 
"SJ001","2017-09-27","05:10:00","0.0000", , ,"0.2828", 
"SJ001","2017-09-27","05:20:00","0.0000", , ,"0.2992", 
"SJ001","2017-09-27","05:30:00","0.0000", , ,"0.0810", 
"SJ001","2017-09-27","05:40:00","0.0000", , ,"0.4695", 
"SJ001","2017-09-27","05:50:00","0.0000", , ,"0.0615", 
"SJ001","2017-09-27","06:00:00","0.0000", , ,"1.4550", 
"SJ001","2017-09-27","06:10:00","0.0000", , ,"0.7710", 
"SJ001","2017-09-27","06:20:00","0.0000", , ,"0.2512", 
"SJ001","2017-09-27","06:30:00","0.0000","16.3388", ,"0.8370","15.8650"
"SJ001","2017-09-27","06:40:00","0.0000","15.9833", ,"0.0270","15.8975"
"SJ001","2017-09-27","06:50:00","0.0000","15.8329", ,"0.6092","15.7633"
"SJ001","2017-09-27","07:00:00","0.0000","16.0450","3.5981","0.3680","15.8812"
"SJ001","2017-09-27","07:10:00","0.0000","16.0058","0.6247","0.0000","15.9162"
"SJ001","2017-09-27","07:20:00","0.0000","15.8779","0.1123","0.0000","15.9550"
"SJ001","2017-09-27","07:30:00","0.0000","15.8896","7.0441","0.0000","16.0575"
"SJ001","2017-09-27","07:40:00","0.0000","16.1517","12.5757","0.0000","16.3171"
"SJ001","2017-09-27","07:50:00","0.0000","16.3062","9.1122","0.0000","16.4004"
"SJ001","2017-09-27","08:00:00","0.0000","15.9150","7.3254","0.0000","15.9921"
"SJ001","2017-09-27","08:10:00","0.0000","16.3571","10.9414","0.0000","16.5275"
"SJ001","2017-09-27","08:20:00","0.0000","16.5304","15.2803","0.5498","16.6125"
"SJ001","2017-09-27","08:30:00","9.0000","16.4471","27.9241","0.4478","16.7854"
"SJ001","2017-09-27","08:40:00","20.0000","16.7888","38.1532","0.7478","17.1200"
"SJ001","2017-09-27","08:50:00","16.0000","16.6262","32.7956","0.4602","17.0875"
"SJ001","2017-09-27","09:00:00","28.0000","16.6412","52.9622","0.0000","17.3912"
"SJ001","2017-09-27","09:10:00","29.0000","16.6783","61.4655","0.0000","17.7800"
"SJ001","2017-09-27","09:20:00","28.0000","16.5958","54.5186","0.0000","18.0813"
"SJ001","2017-09-27","09:30:00","17.0000","16.7304","36.3249","0.0000","17.9488"
"SJ001","2017-09-27","09:40:00","19.0000","16.6038","36.7975","0.0000","17.6412"
"SJ001","2017-09-27","09:50:00","25.0000","16.6925","49.8175","0.0000","17.7525"
"SJ001","2017-09-27","10:00:00","34.0000","17.1038","67.7276","0.0000","18.3625"
"SJ001","2017-09-27","10:10:00","50.0000","17.0046","95.7731","0.0000","19.1388"
"SJ001","2017-09-27","10:20:00","38.0000","16.9262","73.5755","0.0000","19.3100"
"SJ001","2017-09-27","10:30:00","43.0000","17.3300","85.3779","0.0000","19.4725"
"SJ001","2017-09-27","10:40:00","53.0000","17.6346","98.7745","0.0000","19.7900"
"SJ001","2017-09-27","10:50:00","50.0000","18.1825","97.2932","0.1658","20.4288"
"SJ001","2017-09-27","11:00:00","62.0000","18.2050","117.1194","0.7382","20.3475"
"SJ001","2017-09-27","11:10:00","65.0000","18.1042","127.0908","0.5090","20.6167"
"SJ001","2017-09-27","11:20:00","65.0000","17.9688","126.6074","0.3195","20.8550"
"SJ001","2017-09-27","11:30:00","71.0000","18.1363","140.2295","0.3865","21.2437"
"SJ001","2017-09-27","11:40:00","64.0000","18.3254","129.1776","0.2275","21.5046"
