"SITE_NO","DATE","TIME","GEN_ENERGY","TEMPERATURE","SOLAR_IRRADIANCE","WIND_SPEED","MODULE_TEMPERATURE"
"SJ002","2017-09-04","10:10:00","293.0000","24.7475","627.7674","0.7562","40.0171"
"SJ002","2017-09-04","10:20:00","251.0000","24.4850","497.9606","1.0508","37.1150"
"SJ002","2017-09-04","10:30:00","273.0000","22.9417","551.2613","0.8960","35.6575"
"SJ002","2017-09-04","10:40:00","328.0000","24.9979","687.2438","1.1480","39.7996"
"SJ002","2017-09-04","10:50:00","366.0000","24.7850","801.4863","0.6915","42.5996"
"SJ002","2017-09-04","11:00:00","366.0000","24.7204","778.7949","1.0325","41.5571"
"SJ002","2017-09-04","11:10:00","371.0000","25.2625","829.0978","0.4740","43.4821"
"SJ002","2017-09-04","11:20:00","383.0000","26.3142","853.7435","0.2655","46.5763"
"SJ002","2017-09-04","11:30:00","382.0000","27.6054","766.3776","0.4080","50.4692"
"SJ002","2017-09-04","11:40:00","391.0000","28.7225","676.5342","0.7258","51.1063"
"SJ002","2017-09-04","11:50:00","394.0000","27.4275","589.8277","1.0103","48.0288"
"SJ002","2017-09-04","12:00:00","315.0000","27.2575","401.6797","0.7760","43.9242"
"SJ002","2017-09-04","12:10:00","309.0000","26.9525","332.2998","0.6940","41.9787"
"SJ002","2017-09-04","12:20:00","316.0000","27.2462","363.5491","0.4005","42.6846"
"SJ002","2017-09-04","12:30:00","357.0000","27.8200","777.3194","0.8370","45.1850"
"SJ002","2017-09-04","12:40:00","343.0000","27.4829","791.9280","0.5488","44.5150"
"SJ002","2017-09-04","12:50:00","311.0000","26.7437","692.7293","0.6910","42.4871"
"SJ002","2017-09-04","13:00:00","332.0000","28.0696","724.0879","0.5580","45.1763"
"SJ002","2017-09-04","13:10:00","232.0000","29.3400","514.5239","0.1110","45.2000"
"SJ002","2017-09-04","13:20:00","248.0000","29.1171","520.1852","0.0260","43.7625"
"SJ002","2017-09-04","13:30:00","248.0000","28.4442","525.1460","0.0600","42.4446"
"SJ002","2017-09-04","13:40:00","241.0000","28.4387","490.4267","0.3165","42.1329"
"SJ002","2017-09-04","13:50:00","308.0000","28.7037","684.9820","0.1230","43.2492"
"SJ002","2017-09-04","14:00:00","316.0000","29.2492","679.3059","0.1935","47.2121"
"SJ002","2017-09-04","14:10:00","228.0000","29.7279","472.8123","0.0375","45.1317"
"SJ002","2017-09-04","14:20:00","254.0000","29.1279","595.9383","0.3750","46.2425"
"SJ002","2017-09-04","14:30:00","319.0000","28.9788","687.1280","0.1545","45.0513"
"SJ002","2017-09-04","14:40:00","244.0000","29.1212","526.2264","0.0952","45.8654"
"SJ002","2017-09-04","14:50:00","143.0000","29.1704","313.6489","0.0862","41.8908"
"SJ002","2017-09-04","15:00:00","264.0000","28.8300","562.4654","0.0000","41.7196"
"SJ002","2017-09-04","15:10:00","252.0000","29.2246","537.3034","0.4940","42.5237"
"SJ002","2017-09-04","15:20:00","174.0000","29.6562","395.5406","0.2902","43.3158"
"SJ002","2017-09-04","15:30:00","227.0000","29.1388","457.2367","0.2498","39.1900"
"SJ002","2017-09-04","15:40:00","183.0000","28.6375","403.2388","0.4890","39.4904"
"SJ002","2017-09-04","15:50:00","156.0000","28.7042","342.7260","0.0885","38.5250"
"SJ002","2017-09-04","16:00:00","141.0000","27.2404","301.9162","0.0000","36.5187"
"SJ002","2017-09-04","16:10:00","132.0000","26.2783","274.1048","0.0000","33.5337"
"SJ002","2017-09-04","16:20:00","159.0000","26.4925","347.5142","0.0000","34.2442"
"SJ002","2017-09-04","16:30:00","137.0000","26.0467","305.4906","0.0000","33.3492"
"SJ002","2017-09-04","16:40:00","113.0000","26.1733","248.6603", ,"32.6242"
"SJ002","2017-09-04","16:50:00","135.0000","26.4692","296.0483", ,"31.9008"
"SJ002","2017-09-04","17:00:00","128.0000","26.2633","306.8196", ,"32.7154"
"SJ002","2017-09-04","17:10:00","99.0000","26.4108","258.9251", ,"31.5688"
"SJ002","2017-09-04","17:20:00","35.0000","24.7812","98.4386", ,"28.1996"
"SJ002","2017-09-04","17:30:00","52.0000","24.1875","132.4647", ,"25.6112"
"SJ002","2017-09-04","17:40:00","44.0000","23.8308","92.9911", ,"25.2104"
"SJ002","2017-09-04","17:50:00","26.0000","23.4788","60.1730", ,"23.8950"
"SJ002","2017-09-04","18:00:00","14.0000","22.9308","37.5629", ,"22.5979"
"SJ002","2017-09-04","18:10:00","7.0000","22.5129","23.0410", ,"21.3508"
"SJ002","2017-09-04","18:20:00","6.0000","22.4054","17.2121", ,"20.4871"
"SJ002","2017-09-04","18:30:00","3.0000","21.9763","15.1052", ,"19.9187"
"SJ002","2017-09-04","18:40:00","4.0000","21.4850","7.6038", ,"19.4112"
"SJ002","2017-09-04","18:50:00","0.0000","21.0217","1.3025", ,"18.7925"
"SJ002","2017-09-04","19:00:00","0.0000","17.5538","0.1858", ,"15.6279"
"SJ002","2017-09-04","19:10:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-04","19:20:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-04","19:30:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-04","19:40:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-04","19:50:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-04","20:00:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-04","20:10:00","0.0000", , , , 
"SJ002","2017-09-04","20:20:00","0.0000", , , , 
"SJ002","2017-09-04","20:30:00","0.0000", , , , 
"SJ002","2017-09-04","20:40:00","0.0000", , , , 
"SJ002","2017-09-04","20:50:00","0.0000", , , , 
"SJ002","2017-09-04","21:00:00","0.0000", , , , 
"SJ002","2017-09-05","05:00:00","0.0000", , , , 
"SJ002","2017-09-05","05:10:00","0.0000", , , , 
"SJ002","2017-09-05","05:20:00","0.0000", , , , 
"SJ002","2017-09-05","05:30:00","0.0000", , , , 
"SJ002","2017-09-05","05:40:00","0.0000","16.5750", , ,"15.8583"
"SJ002","2017-09-05","05:50:00","0.0000","16.7937", , ,"16.0487"
"SJ002","2017-09-05","06:00:00","0.0000","17.0658", , ,"16.2542"
"SJ002","2017-09-05","06:10:00","0.0000","17.1029","9.2798", ,"16.3087"
"SJ002","2017-09-05","06:20:00","0.0000","16.9650","11.7499", ,"16.1363"
"SJ002","2017-09-05","06:30:00","5.0000","16.9404","23.1094", ,"16.1733"
"SJ002","2017-09-05","06:40:00","18.0000","17.0596","44.8916", ,"16.5150"
"SJ002","2017-09-05","06:50:00","16.0000","17.4662","40.3520", ,"17.1092"
"SJ002","2017-09-05","07:00:00","17.0000","17.7225","41.3497", ,"17.5575"
"SJ002","2017-09-05","07:10:00","15.0000","17.9187","38.8844", ,"17.9300"
"SJ002","2017-09-05","07:20:00","24.0000","18.1300","54.2872", ,"18.2767"
"SJ002","2017-09-05","07:30:00","29.0000","18.1658","66.3616", ,"18.8300"
"SJ002","2017-09-05","07:40:00","34.0000","18.4079","71.0844", ,"19.0388"
"SJ002","2017-09-05","07:50:00","44.0000","18.4079","95.7923", ,"19.3813"
"SJ002","2017-09-05","08:00:00","46.0000","18.7750","98.0473", ,"19.9771"
"SJ002","2017-09-05","08:10:00","69.0000","19.1975","140.9586", ,"20.9125"
"SJ002","2017-09-05","08:20:00","64.0000","19.6800","136.4167", ,"21.8183"
"SJ002","2017-09-05","08:30:00","65.0000","19.6837","136.6702","1.0450","21.7225"
"SJ002","2017-09-05","08:40:00","94.0000","20.1004","190.1292","0.9325","22.5375"
"SJ002","2017-09-05","08:50:00","89.0000","20.1958","183.9777","0.4602","23.2567"
"SJ002","2017-09-05","09:00:00","97.0000","20.6675","200.1972","0.1290","24.2312"
"SJ002","2017-09-05","09:10:00","104.0000","20.8808","214.0702","0.0000","25.6379"
"SJ002","2017-09-05","09:20:00","113.0000","21.3783","223.9353","0.0000","27.0167"
"SJ002","2017-09-05","09:30:00","129.0000","22.1296","262.5839","0.0000","28.5308"
"SJ002","2017-09-05","09:40:00","114.0000","21.7917","240.0984","0.0000","28.8625"
"SJ002","2017-09-05","09:50:00","109.0000","21.4850","226.9778","0.0000","28.1150"
"SJ002","2017-09-05","10:00:00","133.0000","22.4579","273.2120","0.0000","29.1717"
"SJ002","2017-09-05","10:10:00","123.0000","22.4204","250.7341","0.0000","30.2083"
"SJ002","2017-09-05","10:20:00","132.0000","23.2821","274.2716","0.0000","30.4788"
"SJ002","2017-09-05","10:30:00","156.0000","23.3762","320.0113","0.0000","31.4158"
"SJ002","2017-09-05","10:40:00","135.0000","22.7617","286.3257","0.0000","31.9737"
"SJ002","2017-09-05","10:50:00","117.0000","23.3287","242.6805","0.0000","31.0983"
"SJ002","2017-09-05","11:00:00","135.0000","23.8646","270.6063","0.0000","30.7958"
"SJ002","2017-09-05","11:10:00","126.0000","24.8412","268.5353","0.0000","32.4375"
"SJ002","2017-09-05","11:20:00","132.0000","25.1433","272.5829","0.1080","32.0925"
"SJ002","2017-09-05","11:30:00","152.0000","24.8446","314.0537","0.1192","32.4921"
"SJ002","2017-09-05","11:40:00","184.0000","25.0487","366.5349","0.6692","33.3504"
"SJ002","2017-09-05","11:50:00","186.0000","25.3158","385.8749","0.5685","34.4621"
"SJ002","2017-09-05","12:00:00","161.0000","25.2583","337.8498","0.3990","34.3267"
"SJ002","2017-09-05","12:10:00","130.0000","24.7392","273.7770","0.3315","32.7971"
"SJ002","2017-09-05","12:20:00","132.0000","24.1504","263.9508","0.0780","30.8346"
"SJ002","2017-09-05","12:30:00","135.0000","24.0837","281.0267","0.1860","30.7804"
"SJ002","2017-09-05","12:40:00","179.0000","24.5621","361.8473","0.4945","31.8475"
"SJ002","2017-09-05","12:50:00","169.0000","24.7879","354.6884","0.5392","33.4950"
"SJ002","2017-09-05","13:00:00","148.0000","24.5871","299.6129","0.3195","32.2817"
"SJ002","2017-09-05","13:10:00","125.0000","24.3358","261.7001","0.0000","30.7779"
"SJ002","2017-09-05","13:20:00","90.0000","24.5908","195.7839", ,"30.1013"
"SJ002","2017-09-05","13:30:00","74.0000","24.4850","157.9701", ,"28.9750"
"SJ002","2017-09-05","13:40:00","83.0000","24.0892","175.4428", ,"28.3708"
"SJ002","2017-09-05","13:50:00","126.0000","24.8196","249.5972", ,"29.9567"
"SJ002","2017-09-05","14:00:00","132.0000","24.7079","272.5616", ,"31.6604"
"SJ002","2017-09-05","14:10:00","107.0000","24.9346","222.6359", ,"32.1525"
"SJ002","2017-09-05","14:20:00","109.0000","24.5296","231.1384", ,"31.2063"
"SJ002","2017-09-05","14:30:00","81.0000","24.2867","167.0980", ,"30.5079"
"SJ002","2017-09-05","14:40:00","60.0000","24.6729","130.0888", ,"29.3492"
"SJ002","2017-09-05","14:50:00","66.0000","24.3779","140.2145", ,"28.3612"
"SJ002","2017-09-05","15:00:00","63.0000","24.6317","134.2106", ,"28.4612"
"SJ002","2017-09-05","15:10:00","58.0000","24.5617","125.6154", ,"28.0879"
"SJ002","2017-09-05","15:20:00","72.0000","24.2763","147.8267", ,"28.1887"
"SJ002","2017-09-05","15:30:00","75.0000","24.1200","157.5738", ,"27.9358"
"SJ002","2017-09-05","15:40:00","64.0000","24.1288","138.4708", ,"27.3146"
"SJ002","2017-09-05","15:50:00","65.0000","24.1887","138.0097", ,"27.0292"
"SJ002","2017-09-05","16:00:00","56.0000","23.9337","117.4661", ,"26.6967"
"SJ002","2017-09-05","16:10:00","48.0000","23.8725","106.0877", ,"26.3379"
"SJ002","2017-09-05","16:20:00","45.0000","23.9750","99.4850", ,"25.8721"
"SJ002","2017-09-05","16:30:00","40.0000","23.9237","89.3997", ,"25.7862"
"SJ002","2017-09-05","16:40:00","26.0000","23.5792","59.1193", ,"25.0550"
"SJ002","2017-09-05","16:50:00","22.0000","23.1800","53.0181", ,"24.3171"
"SJ002","2017-09-05","17:00:00","20.0000","22.9462","48.5356", ,"23.8667"
"SJ002","2017-09-05","17:10:00","17.0000","22.6812","44.0857", ,"23.5087"
"SJ002","2017-09-05","17:20:00","18.0000","22.5058","45.8325", ,"23.3800"
"SJ002","2017-09-05","17:30:00","19.0000","22.4462","44.3699", ,"23.2983"
"SJ002","2017-09-05","17:40:00","12.0000","22.4154","32.9685", ,"23.1779"
"SJ002","2017-09-05","17:50:00","5.0000","22.0925","15.1497", ,"22.4917"
"SJ002","2017-09-05","18:00:00","0.0000","21.7712","12.5902", ,"21.8313"
"SJ002","2017-09-05","18:10:00","0.0000","21.5075","9.2924", ,"21.4783"
"SJ002","2017-09-05","18:20:00","0.0000","21.3400","5.0387", ,"21.1212"
"SJ002","2017-09-05","18:30:00","0.0000","21.1788","1.4459", ,"20.8025"
"SJ002","2017-09-05","18:40:00","0.0000","21.1187","0.0591", ,"20.6187"
"SJ002","2017-09-05","18:50:00","0.0000","20.1421","0.0000", ,"19.4450"
"SJ002","2017-09-05","19:00:00","0.0000","4.2200","0.0000", ,"4.0625"
"SJ002","2017-09-05","19:10:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-05","19:20:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-05","19:30:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-05","19:40:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-05","19:50:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-05","20:00:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-05","20:10:00","0.0000", , , , 
"SJ002","2017-09-05","20:20:00","0.0000", , , , 
"SJ002","2017-09-05","20:30:00","0.0000", , , , 
"SJ002","2017-09-05","20:40:00","0.0000", , , , 
"SJ002","2017-09-05","20:50:00","0.0000", , , , 
"SJ002","2017-09-05","21:00:00","0.0000", , , , 
"SJ002","2017-09-06","05:00:00","0.0000", , , , 
"SJ002","2017-09-06","05:10:00","0.0000", , , , 
"SJ002","2017-09-06","05:20:00","0.0000", , , , 
"SJ002","2017-09-06","05:30:00","0.0000", , , , 
"SJ002","2017-09-06","05:40:00","0.0000","19.1250", , ,"18.7750"
"SJ002","2017-09-06","05:50:00","0.0000","19.1317", , ,"18.8000"
"SJ002","2017-09-06","06:00:00","0.0000","19.2138", , ,"18.9200"
"SJ002","2017-09-06","06:10:00","0.0000","19.3188","5.0693", ,"19.0938"
"SJ002","2017-09-06","06:20:00","0.0000","19.4288","9.3113", ,"19.4004"
"SJ002","2017-09-06","06:30:00","0.0000","19.4875","5.0421", ,"19.5212"
"SJ002","2017-09-06","06:40:00","0.0000","19.3925","18.8439", ,"19.6137"
"SJ002","2017-09-06","06:50:00","3.0000","19.5700","29.2200", ,"20.1725"
"SJ002","2017-09-06","07:00:00","20.0000","19.7721","49.8937", ,"20.6646"
"SJ002","2017-09-06","07:10:00","45.0000","19.7596","96.0602", ,"21.2071"
"SJ002","2017-09-06","07:20:00","36.0000","19.8279","84.4562", ,"21.7583"
"SJ002","2017-09-06","07:30:00","32.0000","20.0021","67.2786", ,"21.4992"
"SJ002","2017-09-06","07:40:00","39.0000","20.1375","85.0536", ,"21.6713"
"SJ002","2017-09-06","07:50:00","57.0000","20.3600","118.8336", ,"23.0625"
"SJ002","2017-09-06","08:00:00","81.0000","20.8021","165.0792", ,"24.6558"
"SJ002","2017-09-06","08:10:00","67.0000","21.3317","145.2823", ,"26.1500"
"SJ002","2017-09-06","08:20:00","49.0000","21.1279","109.1229", ,"25.3192"
"SJ002","2017-09-06","08:30:00","54.0000","20.8854","110.8217", ,"24.3475"
"SJ002","2017-09-06","08:40:00","80.0000","21.1492","162.1868", ,"24.6121"
"SJ002","2017-09-06","08:50:00","106.0000","21.2967","216.0871", ,"26.6950"
"SJ002","2017-09-06","09:00:00","90.0000","21.8579","190.3771", ,"28.9575"
"SJ002","2017-09-06","09:10:00","123.0000","22.0804","249.4572", ,"29.2075"
"SJ002","2017-09-06","09:20:00","95.0000","22.3271","199.2671", ,"30.5708"
"SJ002","2017-09-06","09:30:00","124.0000","22.9900","250.2386", ,"30.2400"
"SJ002","2017-09-06","09:40:00","145.0000","23.6863","297.8833", ,"32.8792"
"SJ002","2017-09-06","09:50:00","115.0000","23.8679","242.1760", ,"32.9325"
"SJ002","2017-09-06","10:00:00","113.0000","23.9479","229.4857", ,"32.2283"
"SJ002","2017-09-06","10:10:00","87.0000","23.7208","184.3762", ,"30.9133"
"SJ002","2017-09-06","10:20:00","92.0000","23.6638","192.7757", ,"30.1467"
"SJ002","2017-09-06","10:30:00","93.0000","23.6446","196.0940", ,"30.1713"
"SJ002","2017-09-06","10:40:00","86.0000","23.9587","181.8527", ,"29.8938"
"SJ002","2017-09-06","10:50:00","124.0000","24.1779","246.0004", ,"30.4342"
"SJ002","2017-09-06","11:00:00","169.0000","24.3858","349.8474", ,"32.8417"
"SJ002","2017-09-06","11:10:00","172.0000","24.5038","356.6915", ,"33.9050"
"SJ002","2017-09-06","11:20:00","164.0000","24.8854","343.9686", ,"34.2212"
"SJ002","2017-09-06","11:30:00","143.0000","25.0554","290.3852", ,"33.5771"
"SJ002","2017-09-06","11:40:00","151.0000","24.6154","310.8075", ,"31.4521"
"SJ002","2017-09-06","11:50:00","129.0000","24.8054","267.9903", ,"31.4308"
"SJ002","2017-09-06","12:00:00","107.0000","24.3867","222.8802","0.2805","29.0871"
"SJ002","2017-09-06","12:10:00","105.0000","24.6975","220.2974","0.1515","29.1429"
"SJ002","2017-09-06","12:20:00","117.0000","24.2396","234.5592","0.1755","28.6075"
"SJ002","2017-09-06","12:30:00","165.0000","24.6392","333.4437","0.3157","29.9812"
"SJ002","2017-09-06","12:40:00","136.0000","25.2267","284.5432","0.0875","32.2500"
"SJ002","2017-09-06","12:50:00","126.0000","24.9342","259.2994","0.2415","31.3700"
"SJ002","2017-09-06","13:00:00","131.0000","24.7250","267.2191","0.3998","30.6067"
"SJ002","2017-09-06","13:10:00","104.0000","24.3846","218.2886","0.6172","28.6562"
"SJ002","2017-09-06","13:20:00","97.0000","24.0383","201.8199","0.3068","27.0542"
"SJ002","2017-09-06","13:30:00","108.0000","24.0400","220.8705","0.4965","27.4462"
"SJ002","2017-09-06","13:40:00","111.0000","24.0904","224.4996","0.0990","28.0029"
"SJ002","2017-09-06","13:50:00","93.0000","24.1367","196.7432","0.3380","28.0000"
"SJ002","2017-09-06","14:00:00","69.0000","24.4025","151.1934","0.0000","27.8996"
"SJ002","2017-09-06","14:10:00","88.0000","24.4554","185.0622","0.4028","28.3687"
"SJ002","2017-09-06","14:20:00","77.0000","24.3071","160.3142","0.7065","28.1821"
"SJ002","2017-09-06","14:30:00","70.0000","23.8508","148.0029","0.3045","26.3171"
"SJ002","2017-09-06","14:40:00","65.0000","23.6088","140.8173","0.2520","25.4321"
"SJ002","2017-09-06","14:50:00","75.0000","23.7775","159.5563","0.0000","26.1796"
"SJ002","2017-09-06","15:00:00","78.0000","24.1354","160.4812","0.0000","27.1842"
"SJ002","2017-09-06","15:10:00","54.0000","24.4088","123.4712","0.0000","28.0525"
"SJ002","2017-09-06","15:20:00","28.0000","23.8792","65.7066", ,"26.2746"
"SJ002","2017-09-06","15:30:00","24.0000","22.1125","57.0464", ,"23.5767"
"SJ002","2017-09-06","15:40:00","20.0000","21.6817","44.6924", ,"22.6846"
"SJ002","2017-09-06","15:50:00","18.0000","22.5042","44.7171", ,"23.3362"
"SJ002","2017-09-06","16:00:00","28.0000","22.1054","61.3375", ,"22.9887"
"SJ002","2017-09-06","16:10:00","31.0000","21.9333","67.9408", ,"23.1900"
"SJ002","2017-09-06","16:20:00","25.0000","21.9392","59.4597", ,"23.1812"
"SJ002","2017-09-06","16:30:00","22.0000","22.0833","49.7692", ,"23.1225"
"SJ002","2017-09-06","16:40:00","16.0000","21.8708","41.7286", ,"22.7842"
"SJ002","2017-09-06","16:50:00","16.0000","21.8721","37.1278", ,"22.3163"
"SJ002","2017-09-06","17:00:00","12.0000","21.8442","34.1106", ,"22.2850"
"SJ002","2017-09-06","17:10:00","8.0000","21.8433","24.9546", ,"21.9742"
"SJ002","2017-09-06","17:20:00","8.0000","21.9638","24.0586", ,"21.8513"
"SJ002","2017-09-06","17:30:00","7.0000","21.4771","22.1481", ,"21.6400"
"SJ002","2017-09-06","17:40:00","5.0000","21.3954","15.9671", ,"21.2954"
"SJ002","2017-09-06","17:50:00","0.0000","21.1354","21.3488", ,"21.1100"
"SJ002","2017-09-06","18:00:00","0.0000","21.1142","17.6492", ,"21.0275"
"SJ002","2017-09-06","18:10:00","0.0000","21.1013","12.5007", ,"20.8825"
"SJ002","2017-09-06","18:20:00","0.0000","21.0046","7.8264", ,"20.7037"
"SJ002","2017-09-06","18:30:00","0.0000","20.6288","6.5374", ,"20.3225"
"SJ002","2017-09-06","18:40:00","0.0000","20.7033","1.4429", ,"20.0800"
"SJ002","2017-09-06","18:50:00","0.0000","20.7483","0.0000", ,"19.9462"
"SJ002","2017-09-06","19:00:00","0.0000","5.2088","0.0000", ,"4.9875"
"SJ002","2017-09-06","19:10:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-06","19:20:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-06","19:30:00","0.0000","0.0000","0.0000", ,"0.0000"
"SJ002","2017-09-06","19:40:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-06","19:50:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-06","20:00:00","0.0000","0.0000", , ,"0.0000"
"SJ002","2017-09-06","20:10:00","0.0000", , , , 
"SJ002","2017-09-06","20:20:00","0.0000", , , , 
"SJ002","2017-09-06","20:30:00","0.0000", , , , 
"SJ002","2017-09-06","20:40:00","0.0000", , , , 
"SJ002","2017-09-06","20:50:00","0.0000", , , , 
"SJ002","2017-09-06","21:00:00","0.0000", , , , 
"SJ002","2017-09-07","05:00:00","0.0000", , , , 
"SJ002","2017-09-07","05:10:00","0.0000", , , , 
"SJ002","2017-09-07","05:20:00","0.0000", , , , 
"SJ002","2017-09-07","05:30:00","0.0000", , , , 
"SJ002","2017-09-07","05:40:00","0.0000", , , , 
"SJ002","2017-09-07","05:50:00","0.0000","17.8922", , ,"16.9031"
"SJ002","2017-09-07","06:00:00","0.0000","17.8429", , ,"16.9612"
"SJ002","2017-09-07","06:10:00","0.0000","17.8525", , ,"16.8987"
"SJ002","2017-09-07","06:20:00","0.0000","17.8646","9.8728", ,"16.9650"
"SJ002","2017-09-07","06:30:00","3.0000","17.9763","22.1185", ,"17.0742"
"SJ002","2017-09-07","06:40:00","11.0000","18.1354","31.6899", ,"17.4163"
"SJ002","2017-09-07","06:50:00","25.0000","18.2737","53.7403", ,"17.6550"
"SJ002","2017-09-07","07:00:00","49.0000","18.7387","119.1634", ,"18.8275"
"SJ002","2017-09-07","07:10:00","42.0000","19.2396","100.5178", ,"20.1533"
"SJ002","2017-09-07","07:20:00","41.0000","19.2125","86.5918", ,"20.3842"
"SJ002","2017-09-07","07:30:00","34.0000","19.3833","75.8945", ,"20.6363"
