,fcstdate,fcsttime,basedate,basetime,POP,PTY,R06,REH,S06,SKY,T3H,WSD
23830,20180616,1140,20180615,2300,10,0,0,45,0,2,23,2.3
23831,20180616,1150,20180615,2300,10,0,0,45,0,2,23,2.3
23832,20180616,1200,20180615,2300,10,0,0,45,0,2,23,2.3
23833,20180616,1210,20180615,2300,10,0,0,40,0,2,25,2.9
23834,20180616,1220,20180615,2300,10,0,0,40,0,2,25,2.9
23835,20180616,1230,20180615,2300,10,0,0,40,0,2,25,2.9
23836,20180616,1240,20180615,2300,10,0,0,40,0,2,25,2.9
23837,20180616,1250,20180615,2300,10,0,0,40,0,2,25,2.9
23838,20180616,1300,20180615,2300,10,0,0,40,0,2,25,2.9
23839,20180616,1310,20180615,2300,10,0,0,40,0,2,25,2.9
23840,20180616,1320,20180615,2300,10,0,0,40,0,2,25,2.9
23841,20180616,1330,20180615,2300,10,0,0,40,0,2,25,2.9
23842,20180616,1340,20180615,2300,10,0,0,40,0,2,25,2.9
23843,20180616,1350,20180615,2300,10,0,0,40,0,2,25,2.9
23844,20180616,1400,20180615,2300,10,0,0,40,0,2,25,2.9
23845,20180616,1410,20180615,2300,10,0,0,40,0,2,25,2.9
23846,20180616,1420,20180615,2300,10,0,0,40,0,2,25,2.9
23847,20180616,1430,20180615,2300,10,0,0,40,0,2,25,2.9
23848,20180616,1440,20180615,2300,10,0,0,40,0,2,25,2.9
23849,20180616,1450,20180615,2300,10,0,0,40,0,2,25,2.9
23850,20180616,1500,20180615,2300,10,0,0,40,0,2,25,2.9
23851,20180616,1510,20180615,2300,10,0,0,45,0,2,24,3
23852,20180616,1520,20180615,2300,10,0,0,45,0,2,24,3
23853,20180616,1530,20180615,2300,10,0,0,45,0,2,24,3
23854,20180616,1540,20180615,2300,10,0,0,45,0,2,24,3
23855,20180616,1550,20180615,2300,10,0,0,45,0,2,24,3
23856,20180616,1600,20180615,2300,10,0,0,45,0,2,24,3
23857,20180616,1610,20180615,2300,10,0,0,45,0,2,24,3
23858,20180616,1620,20180615,2300,10,0,0,45,0,2,24,3
23859,20180616,1630,20180615,2300,10,0,0,45,0,2,24,3
23860,20180616,1640,20180615,2300,10,0,0,45,0,2,24,3
23861,20180616,1650,20180615,2300,10,0,0,45,0,2,24,3
23862,20180616,1700,20180615,2300,10,0,0,45,0,2,24,3
23863,20180616,1710,20180615,2300,10,0,0,45,0,2,24,3
23864,20180616,1720,20180615,2300,10,0,0,45,0,2,24,3
23865,20180616,1730,20180615,2300,10,0,0,45,0,2,24,3
23866,20180616,1740,20180615,2300,10,0,0,45,0,2,24,3
23867,20180616,1750,20180615,2300,10,0,0,45,0,2,24,3
23868,20180616,1800,20180615,2300,10,0,0,45,0,2,24,3
23869,20180616,1810,20180615,2300,10,0,0,60,0,2,19,2
23870,20180616,1820,20180615,2300,10,0,0,60,0,2,19,2
23871,20180616,1830,20180615,2300,10,0,0,60,0,2,19,2
23872,20180616,1840,20180615,2300,10,0,0,60,0,2,19,2
23873,20180616,1850,20180615,2300,10,0,0,60,0,2,19,2
23874,20180616,1900,20180615,2300,10,0,0,60,0,2,19,2
23875,20180616,1910,20180615,2300,10,0,0,60,0,2,19,2
23876,20180616,1920,20180615,2300,10,0,0,60,0,2,19,2
23877,20180616,1930,20180615,2300,10,0,0,60,0,2,19,2
23878,20180616,1940,20180615,2300,10,0,0,60,0,2,19,2
23879,20180616,1950,20180615,2300,10,0,0,60,0,2,19,2
23880,20180616,2000,20180615,2300,10,0,0,60,0,2,19,2
23881,20180616,2010,20180615,2300,10,0,0,60,0,2,19,2
23882,20180616,2020,20180615,2300,10,0,0,60,0,2,19,2
23883,20180616,2030,20180615,2300,10,0,0,60,0,2,19,2
23884,20180616,2040,20180615,2300,10,0,0,60,0,2,19,2
23885,20180616,2050,20180615,2300,10,0,0,60,0,2,19,2
23886,20180616,2100,20180615,2300,10,0,0,60,0,2,19,2
23887,20180616,2110,20180615,2300,10,0,0,60,0,2,19,2
23888,20180616,2120,20180615,2300,10,0,0,60,0,2,19,2
23889,20180616,2130,20180615,2300,10,0,0,60,0,2,19,2
23890,20180616,2140,20180615,2300,10,0,0,60,0,2,19,2
23891,20180616,2150,20180615,2300,10,0,0,60,0,2,19,2
23892,20180616,2200,20180615,2300,10,0,0,60,0,2,19,2
23893,20180616,2210,20180615,2300,10,0,0,60,0,2,19,2
23894,20180616,2220,20180615,2300,10,0,0,60,0,2,19,2
23895,20180616,2230,20180615,2300,10,0,0,60,0,2,19,2
23896,20180616,2240,20180615,2300,10,0,0,60,0,2,19,2
23897,20180616,2250,20180615,2300,10,0,0,60,0,2,19,2
23898,20180616,2300,20180615,2300,10,0,0,60,0,2,19,2
23899,20180616,2310,20180615,2300,10,0,0,60,0,2,19,2
23900,20180616,2320,20180615,2300,10,0,0,60,0,2,19,2
23901,20180616,2330,20180615,2300,10,0,0,60,0,2,19,2
23902,20180616,2340,20180615,2300,10,0,0,60,0,2,19,2
23903,20180616,2350,20180615,2300,10,0,0,60,0,2,19,2
23904,20180617,0,20180616,2300,10,0,0,75,0,2,15,1.4
23905,20180617,10,20180616,2300,10,0,0,75,0,2,15,1.4
23906,20180617,20,20180616,2300,10,0,0,75,0,2,15,1.4
23907,20180617,30,20180616,2300,10,0,0,75,0,2,15,1.4
23908,20180617,40,20180616,2300,10,0,0,75,0,2,15,1.4
23909,20180617,50,20180616,2300,10,0,0,75,0,2,15,1.4
23910,20180617,100,20180616,2300,10,0,0,75,0,2,15,1.4
23911,20180617,110,20180616,2300,10,0,0,75,0,2,15,1.4
23912,20180617,120,20180616,2300,10,0,0,75,0,2,15,1.4
23913,20180617,130,20180616,2300,10,0,0,75,0,2,15,1.4
23914,20180617,140,20180616,2300,10,0,0,75,0,2,15,1.4
23915,20180617,150,20180616,2300,10,0,0,75,0,2,15,1.4
23916,20180617,200,20180616,2300,10,0,0,75,0,2,15,1.4
23917,20180617,210,20180616,2300,10,0,0,75,0,2,15,1.4
23918,20180617,220,20180616,2300,10,0,0,75,0,2,15,1.4
23919,20180617,230,20180616,2300,10,0,0,75,0,2,15,1.4
23920,20180617,240,20180616,2300,10,0,0,75,0,2,15,1.4
23921,20180617,250,20180616,2300,10,0,0,75,0,2,15,1.4
23922,20180617,300,20180616,2300,10,0,0,75,0,2,15,1.4
23923,20180617,310,20180616,2300,10,0,0,80,0,2,15,1.1
23924,20180617,320,20180616,2300,10,0,0,80,0,2,15,1.1
23925,20180617,330,20180616,2300,10,0,0,80,0,2,15,1.1
23926,20180617,340,20180616,2300,10,0,0,80,0,2,15,1.1
23927,20180617,350,20180616,2300,10,0,0,80,0,2,15,1.1
23928,20180617,400,20180616,2300,10,0,0,80,0,2,15,1.1
23929,20180617,410,20180616,2300,10,0,0,80,0,2,15,1.1
23930,20180617,420,20180616,2300,10,0,0,80,0,2,15,1.1
23931,20180617,430,20180616,2300,10,0,0,80,0,2,15,1.1
23932,20180617,440,20180616,2300,10,0,0,80,0,2,15,1.1
23933,20180617,450,20180616,2300,10,0,0,80,0,2,15,1.1
23934,20180617,500,20180616,2300,10,0,0,80,0,2,15,1.1
23935,20180617,510,20180616,2300,10,0,0,80,0,2,15,1.1
23936,20180617,520,20180616,2300,10,0,0,80,0,2,15,1.1
23937,20180617,530,20180616,2300,10,0,0,80,0,2,15,1.1
23938,20180617,540,20180616,2300,10,0,0,80,0,2,15,1.1
23939,20180617,550,20180616,2300,10,0,0,80,0,2,15,1.1
23940,20180617,600,20180616,2300,10,0,0,80,0,2,15,1.1
23941,20180617,610,20180616,2300,20,0,0,60,0,3,20,1
23942,20180617,620,20180616,2300,20,0,0,60,0,3,20,1
23943,20180617,630,20180616,2300,20,0,0,60,0,3,20,1
23944,20180617,640,20180616,2300,20,0,0,60,0,3,20,1
23945,20180617,650,20180616,2300,20,0,0,60,0,3,20,1
23946,20180617,700,20180616,2300,20,0,0,60,0,3,20,1
23947,20180617,710,20180616,2300,20,0,0,60,0,3,20,1
23948,20180617,720,20180616,2300,20,0,0,60,0,3,20,1
23949,20180617,730,20180616,2300,20,0,0,60,0,3,20,1
23950,20180617,740,20180616,2300,20,0,0,60,0,3,20,1
23951,20180617,750,20180616,2300,20,0,0,60,0,3,20,1
23952,20180617,800,20180616,2300,20,0,0,60,0,3,20,1
23953,20180617,810,20180616,2300,20,0,0,60,0,3,20,1
23954,20180617,820,20180616,2300,20,0,0,60,0,3,20,1
23955,20180617,830,20180616,2300,20,0,0,60,0,3,20,1
23956,20180617,840,20180616,2300,20,0,0,60,0,3,20,1
23957,20180617,850,20180616,2300,20,0,0,60,0,3,20,1
23958,20180617,900,20180616,2300,20,0,0,60,0,3,20,1
23959,20180617,910,20180616,2300,20,0,0,45,0,3,25,2.1
23960,20180617,920,20180616,2300,20,0,0,45,0,3,25,2.1
23961,20180617,930,20180616,2300,20,0,0,45,0,3,25,2.1
23962,20180617,940,20180616,2300,20,0,0,45,0,3,25,2.1
23963,20180617,950,20180616,2300,20,0,0,45,0,3,25,2.1
23964,20180617,1000,20180616,2300,20,0,0,45,0,3,25,2.1
23965,20180617,1010,20180616,2300,20,0,0,45,0,3,25,2.1
23966,20180617,1020,20180616,2300,20,0,0,45,0,3,25,2.1
23967,20180617,1030,20180616,2300,20,0,0,45,0,3,25,2.1
23968,20180617,1040,20180616,2300,20,0,0,45,0,3,25,2.1
23969,20180617,1050,20180616,2300,20,0,0,45,0,3,25,2.1
23970,20180617,1100,20180616,2300,20,0,0,45,0,3,25,2.1
23971,20180617,1110,20180616,2300,20,0,0,45,0,3,25,2.1
23972,20180617,1120,20180616,2300,20,0,0,45,0,3,25,2.1
23973,20180617,1130,20180616,2300,20,0,0,45,0,3,25,2.1
23974,20180617,1140,20180616,2300,20,0,0,45,0,3,25,2.1
23975,20180617,1150,20180616,2300,20,0,0,45,0,3,25,2.1
23976,20180617,1200,20180616,2300,20,0,0,45,0,3,25,2.1
23977,20180617,1210,20180616,2300,20,0,0,35,0,3,27,2
23978,20180617,1220,20180616,2300,20,0,0,35,0,3,27,2
23979,20180617,1230,20180616,2300,20,0,0,35,0,3,27,2
23980,20180617,1240,20180616,2300,20,0,0,35,0,3,27,2
23981,20180617,1250,20180616,2300,20,0,0,35,0,3,27,2
23982,20180617,1300,20180616,2300,20,0,0,35,0,3,27,2
23983,20180617,1310,20180616,2300,20,0,0,35,0,3,27,2
23984,20180617,1320,20180616,2300,20,0,0,35,0,3,27,2
23985,20180617,1330,20180616,2300,20,0,0,35,0,3,27,2
23986,20180617,1340,20180616,2300,20,0,0,35,0,3,27,2
23987,20180617,1350,20180616,2300,20,0,0,35,0,3,27,2
23988,20180617,1400,20180616,2300,20,0,0,35,0,3,27,2
23989,20180617,1410,20180616,2300,20,0,0,35,0,3,27,2
23990,20180617,1420,20180616,2300,20,0,0,35,0,3,27,2
23991,20180617,1430,20180616,2300,20,0,0,35,0,3,27,2
23992,20180617,1440,20180616,2300,20,0,0,35,0,3,27,2
23993,20180617,1450,20180616,2300,20,0,0,35,0,3,27,2
23994,20180617,1500,20180616,2300,20,0,0,35,0,3,27,2
23995,20180617,1510,20180616,2300,20,0,0,45,0,3,26,1.5
23996,20180617,1520,20180616,2300,20,0,0,45,0,3,26,1.5
23997,20180617,1530,20180616,2300,20,0,0,45,0,3,26,1.5
23998,20180617,1540,20180616,2300,20,0,0,45,0,3,26,1.5
23999,20180617,1550,20180616,2300,20,0,0,45,0,3,26,1.5
24000,20180617,1600,20180616,2300,20,0,0,45,0,3,26,1.5
24001,20180617,1610,20180616,2300,20,0,0,45,0,3,26,1.5
24002,20180617,1620,20180616,2300,20,0,0,45,0,3,26,1.5
24003,20180617,1630,20180616,2300,20,0,0,45,0,3,26,1.5
24004,20180617,1640,20180616,2300,20,0,0,45,0,3,26,1.5
24005,20180617,1650,20180616,2300,20,0,0,45,0,3,26,1.5
24006,20180617,1700,20180616,2300,20,0,0,45,0,3,26,1.5
24007,20180617,1710,20180616,2300,20,0,0,45,0,3,26,1.5
24008,20180617,1720,20180616,2300,20,0,0,45,0,3,26,1.5
24009,20180617,1730,20180616,2300,20,0,0,45,0,3,26,1.5
24010,20180617,1740,20180616,2300,20,0,0,45,0,3,26,1.5
24011,20180617,1750,20180616,2300,20,0,0,45,0,3,26,1.5
24012,20180617,1800,20180616,2300,20,0,0,45,0,3,26,1.5
24013,20180617,1810,20180616,2300,20,0,0,55,0,3,22,0.8
24014,20180617,1820,20180616,2300,20,0,0,55,0,3,22,0.8
24015,20180617,1830,20180616,2300,20,0,0,55,0,3,22,0.8
24016,20180617,1840,20180616,2300,20,0,0,55,0,3,22,0.8
24017,20180617,1850,20180616,2300,20,0,0,55,0,3,22,0.8
24018,20180617,1900,20180616,2300,20,0,0,55,0,3,22,0.8
24019,20180617,1910,20180616,2300,20,0,0,55,0,3,22,0.8
24020,20180617,1920,20180616,2300,20,0,0,55,0,3,22,0.8
24021,20180617,1930,20180616,2300,20,0,0,55,0,3,22,0.8
24022,20180617,1940,20180616,2300,20,0,0,55,0,3,22,0.8
24023,20180617,1950,20180616,2300,20,0,0,55,0,3,22,0.8
24024,20180617,2000,20180616,2300,20,0,0,55,0,3,22,0.8
24025,20180617,2010,20180616,2300,20,0,0,55,0,3,22,0.8
24026,20180617,2020,20180616,2300,20,0,0,55,0,3,22,0.8
24027,20180617,2030,20180616,2300,20,0,0,55,0,3,22,0.8
24028,20180617,2040,20180616,2300,20,0,0,55,0,3,22,0.8
24029,20180617,2050,20180616,2300,20,0,0,55,0,3,22,0.8
24030,20180617,2100,20180616,2300,20,0,0,55,0,3,22,0.8
24031,20180617,2110,20180616,2300,20,0,0,55,0,3,22,0.8
24032,20180617,2120,20180616,2300,20,0,0,55,0,3,22,0.8
24033,20180617,2130,20180616,2300,20,0,0,55,0,3,22,0.8
24034,20180617,2140,20180616,2300,20,0,0,55,0,3,22,0.8
24035,20180617,2150,20180616,2300,20,0,0,55,0,3,22,0.8
24036,20180617,2200,20180616,2300,20,0,0,55,0,3,22,0.8
24037,20180617,2210,20180616,2300,20,0,0,55,0,3,22,0.8
24038,20180617,2220,20180616,2300,20,0,0,55,0,3,22,0.8
24039,20180617,2230,20180616,2300,20,0,0,55,0,3,22,0.8
24040,20180617,2240,20180616,2300,20,0,0,55,0,3,22,0.8
24041,20180617,2250,20180616,2300,20,0,0,55,0,3,22,0.8
24042,20180617,2300,20180616,2300,20,0,0,55,0,3,22,0.8
24043,20180617,2310,20180616,2300,20,0,0,55,0,3,22,0.8
24044,20180617,2320,20180616,2300,20,0,0,55,0,3,22,0.8
24045,20180617,2330,20180616,2300,20,0,0,55,0,3,22,0.8
24046,20180617,2340,20180616,2300,20,0,0,55,0,3,22,0.8
24047,20180617,2350,20180616,2300,20,0,0,55,0,3,22,0.8
24048,20180618,0,20180617,2300,20,0,0,75,0,3,19,0.4
24049,20180618,10,20180617,2300,20,0,0,75,0,3,19,0.4
24050,20180618,20,20180617,2300,20,0,0,75,0,3,19,0.4
24051,20180618,30,20180617,2300,20,0,0,75,0,3,19,0.4
24052,20180618,40,20180617,2300,20,0,0,75,0,3,19,0.4
24053,20180618,50,20180617,2300,20,0,0,75,0,3,19,0.4
24054,20180618,100,20180617,2300,20,0,0,75,0,3,19,0.4
24055,20180618,110,20180617,2300,20,0,0,75,0,3,19,0.4
24056,20180618,120,20180617,2300,20,0,0,75,0,3,19,0.4
24057,20180618,130,20180617,2300,20,0,0,75,0,3,19,0.4
24058,20180618,140,20180617,2300,20,0,0,75,0,3,19,0.4
24059,20180618,150,20180617,2300,20,0,0,75,0,3,19,0.4
24060,20180618,200,20180617,2300,20,0,0,75,0,3,19,0.4
24061,20180618,210,20180617,2300,20,0,0,75,0,3,19,0.4
24062,20180618,220,20180617,2300,20,0,0,75,0,3,19,0.4
24063,20180618,230,20180617,2300,20,0,0,75,0,3,19,0.4
24064,20180618,240,20180617,2300,20,0,0,75,0,3,19,0.4
24065,20180618,250,20180617,2300,20,0,0,75,0,3,19,0.4
24066,20180618,300,20180617,2300,20,0,0,75,0,3,19,0.4
24067,20180618,310,20180617,2300,20,0,0,80,0,3,18,0.4
24068,20180618,320,20180617,2300,20,0,0,80,0,3,18,0.4
24069,20180618,330,20180617,2300,20,0,0,80,0,3,18,0.4
24070,20180618,340,20180617,2300,20,0,0,80,0,3,18,0.4
24071,20180618,350,20180617,2300,20,0,0,80,0,3,18,0.4
24072,20180618,400,20180617,2300,20,0,0,80,0,3,18,0.4
24073,20180618,410,20180617,2300,20,0,0,80,0,3,18,0.4
24074,20180618,420,20180617,2300,20,0,0,80,0,3,18,0.4
24075,20180618,430,20180617,2300,20,0,0,80,0,3,18,0.4
24076,20180618,440,20180617,2300,20,0,0,80,0,3,18,0.4
24077,20180618,450,20180617,2300,20,0,0,80,0,3,18,0.4
24078,20180618,500,20180617,2300,20,0,0,80,0,3,18,0.4
24079,20180618,510,20180617,2300,20,0,0,80,0,3,18,0.4
24080,20180618,520,20180617,2300,20,0,0,80,0,3,18,0.4
24081,20180618,530,20180617,2300,20,0,0,80,0,3,18,0.4
24082,20180618,540,20180617,2300,20,0,0,80,0,3,18,0.4
24083,20180618,550,20180617,2300,20,0,0,80,0,3,18,0.4
24084,20180618,600,20180617,2300,20,0,0,80,0,3,18,0.4
24085,20180618,610,20180617,2300,10,0,0,60,0,2,24,1.7
24086,20180618,620,20180617,2300,10,0,0,60,0,2,24,1.7
24087,20180618,630,20180617,2300,10,0,0,60,0,2,24,1.7
24088,20180618,640,20180617,2300,10,0,0,60,0,2,24,1.7
24089,20180618,650,20180617,2300,10,0,0,60,0,2,24,1.7
24090,20180618,700,20180617,2300,10,0,0,60,0,2,24,1.7
24091,20180618,710,20180617,2300,10,0,0,60,0,2,24,1.7
24092,20180618,720,20180617,2300,10,0,0,60,0,2,24,1.7
24093,20180618,730,20180617,2300,10,0,0,60,0,2,24,1.7
24094,20180618,740,20180617,2300,10,0,0,60,0,2,24,1.7
24095,20180618,750,20180617,2300,10,0,0,60,0,2,24,1.7
24096,20180618,800,20180617,2300,10,0,0,60,0,2,24,1.7
24097,20180618,810,20180617,2300,10,0,0,60,0,2,24,1.7
24098,20180618,820,20180617,2300,10,0,0,60,0,2,24,1.7
24099,20180618,830,20180617,2300,10,0,0,60,0,2,24,1.7
24100,20180618,840,20180617,2300,10,0,0,60,0,2,24,1.7
24101,20180618,850,20180617,2300,10,0,0,60,0,2,24,1.7
24102,20180618,900,20180617,2300,10,0,0,60,0,2,24,1.7
24103,20180618,910,20180617,2300,10,0,0,45,0,2,28,1.9
24104,20180618,920,20180617,2300,10,0,0,45,0,2,28,1.9
24105,20180618,930,20180617,2300,10,0,0,45,0,2,28,1.9
24106,20180618,940,20180617,2300,10,0,0,45,0,2,28,1.9
24107,20180618,950,20180617,2300,10,0,0,45,0,2,28,1.9
24108,20180618,1000,20180617,2300,10,0,0,45,0,2,28,1.9
24109,20180618,1010,20180617,2300,10,0,0,45,0,2,28,1.9
24110,20180618,1020,20180617,2300,10,0,0,45,0,2,28,1.9
24111,20180618,1030,20180617,2300,10,0,0,45,0,2,28,1.9
24112,20180618,1040,20180617,2300,10,0,0,45,0,2,28,1.9
24113,20180618,1050,20180617,2300,10,0,0,45,0,2,28,1.9
24114,20180618,1100,20180617,2300,10,0,0,45,0,2,28,1.9
24115,20180618,1110,20180617,2300,10,0,0,45,0,2,28,1.9
24116,20180618,1120,20180617,2300,10,0,0,45,0,2,28,1.9
24117,20180618,1130,20180617,2300,10,0,0,45,0,2,28,1.9
24118,20180618,1140,20180617,2300,10,0,0,45,0,2,28,1.9
24119,20180618,1150,20180617,2300,10,0,0,45,0,2,28,1.9
24120,20180618,1200,20180617,2300,10,0,0,45,0,2,28,1.9
24121,20180618,1210,20180617,2300,0,0,0,35,0,1,30,2.5
24122,20180618,1220,20180617,2300,0,0,0,35,0,1,30,2.5
24123,20180618,1230,20180617,2300,0,0,0,35,0,1,30,2.5
24124,20180618,1240,20180617,2300,0,0,0,35,0,1,30,2.5
24125,20180618,1250,20180617,2300,0,0,0,35,0,1,30,2.5
24126,20180618,1300,20180617,2300,0,0,0,35,0,1,30,2.5
24127,20180618,1310,20180617,2300,0,0,0,35,0,1,30,2.5
24128,20180618,1320,20180617,2300,0,0,0,35,0,1,30,2.5
24129,20180618,1330,20180617,2300,0,0,0,35,0,1,30,2.5
24130,20180618,1340,20180617,2300,0,0,0,35,0,1,30,2.5
24131,20180618,1350,20180617,2300,0,0,0,35,0,1,30,2.5
24132,20180618,1400,20180617,2300,0,0,0,35,0,1,30,2.5
24133,20180618,1410,20180617,2300,0,0,0,35,0,1,30,2.5
24134,20180618,1420,20180617,2300,0,0,0,35,0,1,30,2.5
24135,20180618,1430,20180617,2300,0,0,0,35,0,1,30,2.5
24136,20180618,1440,20180617,2300,0,0,0,35,0,1,30,2.5
24137,20180618,1450,20180617,2300,0,0,0,35,0,1,30,2.5
24138,20180618,1500,20180617,2300,0,0,0,35,0,1,30,2.5
24139,20180618,1510,20180617,2300,10,0,0,45,0,2,28,2.6
24140,20180618,1520,20180617,2300,10,0,0,45,0,2,28,2.6
24141,20180618,1530,20180617,2300,10,0,0,45,0,2,28,2.6
24142,20180618,1540,20180617,2300,10,0,0,45,0,2,28,2.6
24143,20180618,1550,20180617,2300,10,0,0,45,0,2,28,2.6
24144,20180618,1600,20180617,2300,10,0,0,45,0,2,28,2.6
24145,20180618,1610,20180617,2300,10,0,0,45,0,2,28,2.6
24146,20180618,1620,20180617,2300,10,0,0,45,0,2,28,2.6
24147,20180618,1630,20180617,2300,10,0,0,45,0,2,28,2.6
24148,20180618,1640,20180617,2300,10,0,0,45,0,2,28,2.6
24149,20180618,1650,20180617,2300,10,0,0,45,0,2,28,2.6
24150,20180618,1700,20180617,2300,10,0,0,45,0,2,28,2.6
24151,20180618,1710,20180617,2300,10,0,0,45,0,2,28,2.6
24152,20180618,1720,20180617,2300,10,0,0,45,0,2,28,2.6
24153,20180618,1730,20180617,2300,10,0,0,45,0,2,28,2.6
24154,20180618,1740,20180617,2300,10,0,0,45,0,2,28,2.6
24155,20180618,1750,20180617,2300,10,0,0,45,0,2,28,2.6
24156,20180618,1800,20180617,2300,10,0,0,45,0,2,28,2.6
24157,20180618,1810,20180617,2300,0,0,0,60,0,1,23,1.6
24158,20180618,1820,20180617,2300,0,0,0,60,0,1,23,1.6
24159,20180618,1830,20180617,2300,0,0,0,60,0,1,23,1.6
24160,20180618,1840,20180617,2300,0,0,0,60,0,1,23,1.6
24161,20180618,1850,20180617,2300,0,0,0,60,0,1,23,1.6
24162,20180618,1900,20180617,2300,0,0,0,60,0,1,23,1.6
24163,20180618,1910,20180617,2300,0,0,0,60,0,1,23,1.6
24164,20180618,1920,20180617,2300,0,0,0,60,0,1,23,1.6
24165,20180618,1930,20180617,2300,0,0,0,60,0,1,23,1.6
24166,20180618,1940,20180617,2300,0,0,0,60,0,1,23,1.6
24167,20180618,1950,20180617,2300,0,0,0,60,0,1,23,1.6
24168,20180618,2000,20180617,2300,0,0,0,60,0,1,23,1.6
24169,20180618,2010,20180617,2300,0,0,0,60,0,1,23,1.6
24170,20180618,2020,20180617,2300,0,0,0,60,0,1,23,1.6
24171,20180618,2030,20180617,2300,0,0,0,60,0,1,23,1.6
24172,20180618,2040,20180617,2300,0,0,0,60,0,1,23,1.6
24173,20180618,2050,20180617,2300,0,0,0,60,0,1,23,1.6
24174,20180618,2100,20180617,2300,0,0,0,60,0,1,23,1.6
24175,20180618,2110,20180617,2300,0,0,0,60,0,1,23,1.6
24176,20180618,2120,20180617,2300,0,0,0,60,0,1,23,1.6
24177,20180618,2130,20180617,2300,0,0,0,60,0,1,23,1.6
24178,20180618,2140,20180617,2300,0,0,0,60,0,1,23,1.6
24179,20180618,2150,20180617,2300,0,0,0,60,0,1,23,1.6
24180,20180618,2200,20180617,2300,0,0,0,60,0,1,23,1.6
24181,20180618,2210,20180617,2300,0,0,0,60,0,1,23,1.6
24182,20180618,2220,20180617,2300,0,0,0,60,0,1,23,1.6
24183,20180618,2230,20180617,2300,0,0,0,60,0,1,23,1.6
24184,20180618,2240,20180617,2300,0,0,0,60,0,1,23,1.6
24185,20180618,2250,20180617,2300,0,0,0,60,0,1,23,1.6
24186,20180618,2300,20180617,2300,0,0,0,60,0,1,23,1.6
24187,20180618,2310,20180617,2300,0,0,0,60,0,1,23,1.6
24188,20180618,2320,20180617,2300,0,0,0,60,0,1,23,1.6
24189,20180618,2330,20180617,2300,0,0,0,60,0,1,23,1.6
24190,20180618,2340,20180617,2300,0,0,0,60,0,1,23,1.6
24191,20180618,2350,20180617,2300,0,0,0,60,0,1,23,1.6
24192,20180619,0,20180618,2300,10,0,0,70,0,2,20,0.9
24193,20180619,10,20180618,2300,10,0,0,70,0,2,20,0.9
24194,20180619,20,20180618,2300,10,0,0,70,0,2,20,0.9
24195,20180619,30,20180618,2300,10,0,0,70,0,2,20,0.9
24196,20180619,40,20180618,2300,10,0,0,70,0,2,20,0.9
24197,20180619,50,20180618,2300,10,0,0,70,0,2,20,0.9
24198,20180619,100,20180618,2300,10,0,0,70,0,2,20,0.9
24199,20180619,110,20180618,2300,10,0,0,70,0,2,20,0.9
24200,20180619,120,20180618,2300,10,0,0,70,0,2,20,0.9
24201,20180619,130,20180618,2300,10,0,0,70,0,2,20,0.9
24202,20180619,140,20180618,2300,10,0,0,70,0,2,20,0.9
24203,20180619,150,20180618,2300,10,0,0,70,0,2,20,0.9
24204,20180619,200,20180618,2300,10,0,0,70,0,2,20,0.9
24205,20180619,210,20180618,2300,10,0,0,70,0,2,20,0.9
24206,20180619,220,20180618,2300,10,0,0,70,0,2,20,0.9
24207,20180619,230,20180618,2300,10,0,0,70,0,2,20,0.9
24208,20180619,240,20180618,2300,10,0,0,70,0,2,20,0.9
24209,20180619,250,20180618,2300,10,0,0,70,0,2,20,0.9
24210,20180619,300,20180618,2300,10,0,0,70,0,2,20,0.9
24211,20180619,310,20180618,2300,10,0,0,75,0,2,19,1.2
24212,20180619,320,20180618,2300,10,0,0,75,0,2,19,1.2
24213,20180619,330,20180618,2300,10,0,0,75,0,2,19,1.2
24214,20180619,340,20180618,2300,10,0,0,75,0,2,19,1.2
24215,20180619,350,20180618,2300,10,0,0,75,0,2,19,1.2
24216,20180619,400,20180618,2300,10,0,0,75,0,2,19,1.2
24217,20180619,410,20180618,2300,10,0,0,75,0,2,19,1.2
24218,20180619,420,20180618,2300,10,0,0,75,0,2,19,1.2
24219,20180619,430,20180618,2300,10,0,0,75,0,2,19,1.2
24220,20180619,440,20180618,2300,10,0,0,75,0,2,19,1.2
24221,20180619,450,20180618,2300,10,0,0,75,0,2,19,1.2
24222,20180619,500,20180618,2300,10,0,0,75,0,2,19,1.2
24223,20180619,510,20180618,2300,10,0,0,75,0,2,19,1.2
24224,20180619,520,20180618,2300,10,0,0,75,0,2,19,1.2
24225,20180619,530,20180618,2300,10,0,0,75,0,2,19,1.2
24226,20180619,540,20180618,2300,10,0,0,75,0,2,19,1.2
24227,20180619,550,20180618,2300,10,0,0,75,0,2,19,1.2
24228,20180619,600,20180618,2300,10,0,0,75,0,2,19,1.2
24229,20180619,610,20180618,2300,10,0,0,60,0,2,23,0.8
24230,20180619,620,20180618,2300,10,0,0,60,0,2,23,0.8
24231,20180619,630,20180618,2300,10,0,0,60,0,2,23,0.8
24232,20180619,640,20180618,2300,10,0,0,60,0,2,23,0.8
24233,20180619,650,20180618,2300,10,0,0,60,0,2,23,0.8
24234,20180619,700,20180618,2300,10,0,0,60,0,2,23,0.8
24235,20180619,710,20180618,2300,10,0,0,60,0,2,23,0.8
24236,20180619,720,20180618,2300,10,0,0,60,0,2,23,0.8
24237,20180619,730,20180618,2300,10,0,0,60,0,2,23,0.8
