SITE_NO,DATE,TIME,GEN_ENERGY,TEMPERATURE,SOLAR_IRRADIANCE,WIND_SPEED,MODULE_TEMPERATURE,POP,REH,SKY,T3H,WSD
SJ001,323,13.333333333333334,67.25,13.3800,128.1000,0,19.6525,20,35,3,14,3.3
SJ001,323,13.5,243.25,12.9675,441.9625,0,20.4125,20,35,3,14,3.3
SJ001,323,13.666666666666666,264.5,13.4525,516.3813,0,26.1925,20,35,3,14,3.3
SJ001,323,13.833333333333334,240.0,13.9125,437.7188,0,26.0975,20,35,3,14,3.3
SJ001,323,14.0,183.0,13.7750,365.5750,0,23.8300,20,35,3,14,3.3
SJ001,323,14.166666666666666,123.25,13.0800,202.3438,0,19.4725,20,35,3,14,3.3
SJ001,323,14.333333333333334,163.0,13.1125,289.4062,0,18.6825,20,35,3,14,3.3
SJ001,323,14.5,223.25,13.5125,417.8125,0,21.5400,20,35,3,14,3.3
SJ001,323,14.666666666666666,223.25,13.4050,400.4875,0,22.8550,20,35,3,14,3.3
SJ001,323,14.833333333333334,200.75,13.4050,378.8750,0,22.1750,20,35,3,14,3.3
SJ001,323,15.0,159.75,13.3200,292.9500,0,21.9025,20,35,3,14,3.3
SJ001,323,15.166666666666666,54.0,12.7450,100.3625,0,17.4425,20,55,3,9,2.2
SJ001,323,15.333333333333334,64.25,12.5525,116.6375,0,14.7975,20,55,3,9,2.2
SJ001,323,15.5,106.5,12.5575,188.5625,0,15.0650,20,55,3,9,2.2
SJ001,323,15.666666666666666,64.75,12.4775,128.9313,0,15.2975,20,55,3,9,2.2
SJ001,323,15.833333333333334,52.0,12.3725,104.4750,0,14.2250,20,55,3,9,2.2
SJ001,323,16.0,50.0,12.1550,101.0625,0,12.9925,20,55,3,9,2.2
SJ001,323,16.166666666666668,47.25,12.1175,98.7438,0,12.6075,20,55,3,9,2.2
SJ001,323,16.333333333333332,35.25,11.9875,70.8750,0,12.1175,20,55,3,9,2.2
SJ001,323,16.5,24.25,11.7200,50.0500,0,11.0550,20,55,3,9,2.2
SJ001,323,16.666666666666668,20.75,11.6475,44.0562,0,10.7650,20,55,3,9,2.2
SJ001,323,16.833333333333332,10.75,11.3475,22.0938,0,10.1900,20,55,3,9,2.2
SJ001,323,17.0,2.0,10.9375,6.5625,0,8.9700,20,55,3,9,2.2
SJ001,323,17.166666666666668,0.0,10.6000,0.3062,0,8.1225,20,55,3,9,2.2
SJ001,323,17.333333333333332,0.0,10.2800,0.0000,0,7.5275,20,55,3,9,2.2
SJ001,323,17.5,0.0,9.6025,0.0000,0,7.1925,20,55,3,9,2.2
SJ001,323,17.666666666666668,0.0,6.3025,0.0000,0,4.2550,20,55,3,9,2.2
SJ001,323,17.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,20,55,3,9,2.2
SJ001,323,18.0,0.0,-20.0000,0.0000,0,-20.0000,20,55,3,9,2.2
SJ001,323,18.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,18.333333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,18.5,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,18.666666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,18.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,19.0,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,19.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,19.333333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,19.5,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,19.666666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,19.833333333333332,0.25,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,20.0,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,20.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,20.333333333333332,0.25,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,20.5,0.75,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,20.666666666666668,1.25,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,20.833333333333332,0.75,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,323,21.0,0.0,-20.0000,0.0000,0,-20.0000,0,55,1,7,2.9
SJ001,324,5.0,1.25,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,5.166666666666667,2.25,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,5.333333333333333,2.5,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,5.5,2.0,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,5.666666666666667,2.0,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,5.833333333333333,2.25,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,6.0,3.25,-20.0000,0.0000,0,-20.0000,0,60,1,2,1.7
SJ001,324,6.166666666666667,3.25,-20.0000,0.0000,0,-20.0000,0,50,1,3,1.6
SJ001,324,6.333333333333333,3.0,-20.0000,0.0000,0,-20.0000,0,50,1,3,1.6
SJ001,324,6.5,3.0,-20.0000,0.0000,0,-20.0000,0,50,1,3,1.6
SJ001,324,6.666666666666667,2.25,-15.8075,0.0000,0,-16.4800,0,50,1,3,1.6
SJ001,324,6.833333333333333,1.75,1.2200,0.0000,0,-2.5375,0,50,1,3,1.6
SJ001,324,7.0,2.25,1.6700,0.0000,0,-2.2975,0,50,1,3,1.6
SJ001,324,7.166666666666667,1.5,1.8975,0.7438,0,-1.6200,0,50,1,3,1.6
SJ001,324,7.333333333333333,2.75,1.9300,9.6687,0,-1.1575,0,50,1,3,1.6
SJ001,324,7.5,10.0,2.0225,39.0250,0,-0.7475,0,50,1,3,1.6
SJ001,324,7.666666666666667,15.25,2.1550,74.9437,0,0.3275,0,50,1,3,1.6
SJ001,324,7.833333333333333,21.25,2.4575,107.1000,0,1.4300,0,50,1,3,1.6
SJ001,324,8.0,25.75,2.5950,142.1875,0,2.8250,0,50,1,3,1.6
SJ001,324,8.166666666666666,32.0,2.5250,176.0062,0,4.6100,0,50,1,3,1.6
SJ001,324,8.333333333333334,50.0,2.2850,209.2125,0,4.9650,0,50,1,3,1.6
SJ001,324,8.5,97.5,2.4125,244.9563,0,5.9700,0,50,1,3,1.6
SJ001,324,8.666666666666666,129.75,3.3350,276.9812,0,8.1925,0,50,1,3,1.6
SJ001,324,8.833333333333334,149.25,3.8000,306.4250,0,9.9700,0,50,1,3,1.6
SJ001,324,9.0,166.5,4.1575,332.9812,0,10.5925,0,50,1,3,1.6
SJ001,324,9.166666666666666,190.25,4.4925,360.2812,0,11.8125,0,25,1,11,1.0
SJ001,324,9.333333333333334,197.75,4.8950,388.6313,0,13.8475,0,25,1,11,1.0
SJ001,324,9.5,210.0,5.4050,415.2312,0,16.1575,0,25,1,11,1.0
SJ001,324,9.666666666666666,225.25,5.7275,442.7063,0,18.5525,0,25,1,11,1.0
SJ001,324,9.833333333333334,246.5,6.4700,465.1500,0,20.2975,0,25,1,11,1.0
SJ001,324,10.0,244.0,8.0875,488.2500,0,23.5475,0,25,1,11,1.0
SJ001,324,10.166666666666666,265.75,9.0850,507.3687,0,26.2875,0,25,1,11,1.0
SJ001,324,10.333333333333334,262.75,9.6675,527.5812,0,27.9300,0,25,1,11,1.0
SJ001,324,10.5,283.0,9.8400,543.2437,0,29.1625,0,25,1,11,1.0
SJ001,324,10.666666666666666,290.0,9.9925,556.6313,0,30.0200,0,25,1,11,1.0
SJ001,324,10.833333333333334,283.5,9.9725,570.7188,0,30.5850,0,25,1,11,1.0
SJ001,324,11.0,304.0,10.2650,582.2687,0,31.4075,0,25,1,11,1.0
SJ001,324,11.166666666666666,293.25,10.4825,590.1000,0,31.8700,0,25,1,11,1.0
SJ001,324,11.333333333333334,311.5,11.7675,597.7563,0,33.2375,0,25,1,11,1.0
SJ001,324,11.5,298.75,12.0450,603.4875,0,33.9575,0,25,1,11,1.0
SJ001,324,11.666666666666666,316.5,12.7325,610.4875,0,35.0975,0,25,1,11,1.0
SJ001,324,11.833333333333334,314.5,12.3800,612.0187,0,35.2925,0,25,1,11,1.0
SJ001,324,12.0,317.0,12.1000,612.0187,0,35.1250,0,25,1,11,1.0
SJ001,324,12.166666666666666,302.25,12.8075,610.4000,0,35.3350,0,20,1,13,1.2
SJ001,324,12.333333333333334,315.75,12.3150,607.7313,0,35.3950,0,20,1,13,1.2
SJ001,324,12.5,314.75,12.4650,602.9625,0,34.7225,0,20,1,13,1.2
SJ001,324,12.666666666666666,296.5,13.8000,594.6938,0,35.3025,0,20,1,13,1.2
SJ001,324,12.833333333333334,307.75,13.9900,586.6875,0,35.5050,0,20,1,13,1.2
SJ001,324,13.0,302.0,13.4650,573.9562,0,35.2000,0,20,1,13,1.2
SJ001,324,13.166666666666666,295.25,13.1525,561.1375,0,34.2275,0,20,1,13,1.2
SJ001,324,13.333333333333334,277.5,13.7175,548.2750,0,33.8575,0,20,1,13,1.2
SJ001,324,13.5,284.0,13.4275,531.3438,0,33.3300,0,20,1,13,1.2
SJ001,324,13.666666666666666,263.5,13.6800,511.9187,0,31.6100,0,20,1,13,1.2
SJ001,324,13.833333333333334,265.25,13.2400,491.0500,0,30.7350,0,20,1,13,1.2
SJ001,324,14.0,254.25,14.3400,469.2188,0,30.9500,0,20,1,13,1.2
SJ001,324,14.166666666666666,233.5,14.2850,445.6812,0,29.6825,0,20,1,13,1.2
SJ001,324,14.333333333333334,231.5,13.6075,425.7750,0,28.6950,0,20,1,13,1.2
SJ001,324,14.5,213.25,13.1100,405.9125,0,27.1925,0,20,1,13,1.2
SJ001,324,14.666666666666666,209.5,14.0500,378.2188,0,26.3325,0,20,1,13,1.2
SJ001,324,14.833333333333334,184.75,13.9700,353.1500,0,25.4125,0,20,1,13,1.2
SJ001,324,15.0,179.25,13.9425,326.1562,0,24.1150,0,20,1,13,1.2
SJ001,324,15.166666666666666,162.5,13.6350,302.8375,0,22.3625,0,35,1,8,1.0
SJ001,324,15.333333333333334,145.5,13.7625,276.3250,0,21.4225,0,35,1,8,1.0
SJ001,324,15.5,128.0,13.6975,246.8812,0,20.1625,0,35,1,8,1.0
SJ001,324,15.666666666666666,116.25,13.3550,216.0813,0,18.3725,0,35,1,8,1.0
SJ001,324,15.833333333333334,92.75,13.0600,185.3250,0,16.9875,0,35,1,8,1.0
SJ001,324,16.0,78.75,12.7675,154.0875,0,15.5275,0,35,1,8,1.0
SJ001,324,16.166666666666668,60.5,12.5550,127.5312,0,14.0325,0,35,1,8,1.0
SJ001,324,16.333333333333332,46.5,12.2275,101.1937,0,12.7950,0,35,1,8,1.0
SJ001,324,16.5,26.0,11.9875,74.9875,0,11.5700,0,35,1,8,1.0
SJ001,324,16.666666666666668,15.5,11.5600,49.7000,0,10.3675,0,35,1,8,1.0
SJ001,324,16.833333333333332,8.75,10.9700,22.3562,0,9.0825,0,35,1,8,1.0
SJ001,324,17.0,2.0,10.4400,9.1000,0,7.8475,0,35,1,8,1.0
SJ001,324,17.166666666666668,0.0,9.7100,1.4000,0,6.5625,0,35,1,8,1.0
SJ001,324,17.333333333333332,0.0,8.8200,0.0000,0,5.3975,0,35,1,8,1.0
SJ001,324,17.5,0.0,8.0850,0.0000,0,4.5675,0,35,1,8,1.0
SJ001,324,17.666666666666668,0.0,-3.3350,0.0000,0,-5.4200,0,35,1,8,1.0
SJ001,324,17.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,35,1,8,1.0
SJ001,324,18.0,0.0,-20.0000,0.0000,0,-20.0000,0,35,1,8,1.0
SJ001,324,18.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,18.333333333333332,0.25,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,18.5,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,18.666666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,18.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,19.0,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,19.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,19.333333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,19.5,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,19.666666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,19.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,20.0,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,20.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,20.333333333333332,0.25,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,20.5,2.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,20.666666666666668,1.25,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,20.833333333333332,1.5,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,324,21.0,0.0,-20.0000,0.0000,0,-20.0000,0,50,1,5,1.8
SJ001,325,5.0,1.75,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,5.166666666666667,2.25,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,5.333333333333333,2.5,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,5.5,2.25,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,5.666666666666667,2.5,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,5.833333333333333,1.75,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,6.0,2.25,-20.0000,0.0000,0,-20.0000,20,75,3,3,0.4
SJ001,325,6.166666666666667,2.5,-20.0000,0.0000,0,-20.0000,20,70,3,4,1.0
SJ001,325,6.333333333333333,2.5,-20.0000,0.0000,0,-20.0000,20,70,3,4,1.0
SJ001,325,6.5,1.25,-20.0000,0.0000,0,-20.0000,20,70,3,4,1.0
SJ001,325,6.666666666666667,2.5,-20.0000,0.0000,0,-20.0000,20,70,3,4,1.0
SJ001,325,6.833333333333333,2.0,-4.2575,0.0000,0,-6.0625,20,70,3,4,1.0
SJ001,325,7.0,1.5,-0.5175,0.0000,0,-2.5850,20,70,3,4,1.0
SJ001,325,7.166666666666667,1.75,-0.4675,0.0000,0,-2.3475,20,70,3,4,1.0
SJ001,325,7.333333333333333,2.25,-0.6350,3.9813,0,-2.2950,20,70,3,4,1.0
SJ001,325,7.5,8.0,-0.5075,15.1375,0,-2.1725,20,70,3,4,1.0
SJ001,325,7.666666666666667,17.5,-0.4525,40.2500,0,-1.6075,20,70,3,4,1.0
SJ001,325,7.833333333333333,30.75,-0.4075,78.8375,0,-0.0850,20,70,3,4,1.0
SJ001,325,8.0,23.25,0.1075,50.2687,0,1.1750,20,70,3,4,1.0
SJ001,325,8.166666666666666,28.0,0.2125,55.2125,0,0.7675,20,70,3,4,1.0
SJ001,325,8.333333333333334,42.0,0.4925,86.6688,0,1.4525,20,70,3,4,1.0
SJ001,325,8.5,35.0,0.7600,68.4250,0,2.4350,20,70,3,4,1.0
SJ001,325,8.666666666666666,27.5,0.8400,48.5187,0,2.2400,20,70,3,4,1.0
SJ001,325,8.833333333333334,21.25,0.9050,38.0625,0,1.8525,20,70,3,4,1.0
SJ001,325,9.0,27.75,1.1300,49.0000,0,2.1725,20,70,3,4,1.0
SJ001,325,9.166666666666666,53.5,1.5025,94.8063,0,3.2225,20,50,3,9,1.2
SJ001,325,9.333333333333334,79.5,1.7325,139.1687,0,4.5425,20,50,3,9,1.2
SJ001,325,9.5,44.0,1.9800,80.2812,0,4.6900,20,50,3,9,1.2
SJ001,325,9.666666666666666,36.75,2.2150,66.6750,0,4.2100,20,50,3,9,1.2
SJ001,325,9.833333333333334,31.75,2.5100,58.4937,0,4.3375,20,50,3,9,1.2
SJ001,325,10.0,57.5,3.0075,97.0812,0,4.9550,20,50,3,9,1.2
SJ001,325,10.166666666666666,75.75,3.1100,134.1813,0,6.2700,20,50,3,9,1.2
SJ001,325,10.333333333333334,53.25,3.2250,97.8688,0,6.6350,20,50,3,9,1.2
SJ001,325,10.5,86.5,3.4925,156.6687,0,7.2750,20,50,3,9,1.2
SJ001,325,10.666666666666666,134.75,3.9000,246.9688,0,9.4075,20,50,3,9,1.2
SJ001,325,10.833333333333334,139.0,4.2975,248.2812,0,11.6675,20,50,3,9,1.2
SJ001,325,11.0,157.25,4.8125,277.4187,0,12.3325,20,50,3,9,1.2
SJ001,325,11.166666666666666,177.25,5.3325,337.1375,0,14.5575,20,50,3,9,1.2
SJ001,325,11.333333333333334,234.0,5.7975,437.1062,0,16.5650,20,50,3,9,1.2
SJ001,325,11.5,268.75,6.2900,485.8875,0,20.3725,20,50,3,9,1.2
SJ001,325,11.666666666666666,283.75,6.9600,541.6688,0,23.4450,20,50,3,9,1.2
SJ001,325,11.833333333333334,262.75,7.4475,485.8000,0,25.5975,20,50,3,9,1.2
SJ001,325,12.0,293.0,9.1825,558.0312,0,26.1875,20,50,3,9,1.2
SJ001,325,12.166666666666666,270.0,9.9425,457.7563,0,28.9450,30,55,4,10,0.3
SJ001,325,12.333333333333334,290.0,10.5125,552.9562,0,28.8275,30,55,4,10,0.3
SJ001,325,12.5,201.5,10.9500,386.4875,0,29.1500,30,55,4,10,0.3
SJ001,325,12.666666666666666,120.25,10.9000,224.3500,0,23.7125,30,55,4,10,0.3
SJ001,325,12.833333333333334,110.25,10.1775,197.0062,0,17.7675,30,55,4,10,0.3
SJ001,325,13.0,107.5,9.9650,198.8438,0,15.9875,30,55,4,10,0.3
SJ001,325,13.166666666666666,82.0,9.9075,145.9500,0,14.5925,30,55,4,10,0.3
SJ001,325,13.333333333333334,159.0,9.9250,290.3687,0,15.4725,30,55,4,10,0.3
SJ001,325,13.5,131.25,10.9625,235.1562,0,18.6650,30,55,4,10,0.3
SJ001,325,13.666666666666666,80.5,11.0725,154.0000,0,17.2575,30,55,4,10,0.3
SJ001,325,13.833333333333334,79.0,10.8650,142.8000,0,16.2000,30,55,4,10,0.3
SJ001,325,14.0,58.5,10.9725,109.7250,0,14.8550,30,55,4,10,0.3
SJ001,325,14.166666666666666,65.5,10.7875,118.9125,0,14.1950,30,55,4,10,0.3
SJ001,325,14.333333333333334,64.5,11.3875,120.6625,0,14.5950,30,55,4,10,0.3
SJ001,325,14.5,79.0,11.3275,144.4625,0,14.6950,30,55,4,10,0.3
SJ001,325,14.666666666666666,65.25,10.8925,120.5750,0,13.3875,30,55,4,10,0.3
SJ001,325,14.833333333333334,65.25,10.1900,118.3000,0,11.9775,30,55,4,10,0.3
SJ001,325,15.0,52.75,9.6775,97.4750,0,11.0700,30,55,4,10,0.3
SJ001,325,15.166666666666666,59.0,9.1275,103.1625,0,10.3950,30,70,4,8,1.1
SJ001,325,15.333333333333334,50.0,8.8725,93.3625,0,10.0750,30,70,4,8,1.1
SJ001,325,15.5,35.25,8.5050,67.7250,0,9.5600,30,70,4,8,1.1
SJ001,325,15.666666666666666,23.75,8.3200,43.7500,0,8.9875,30,70,4,8,1.1
SJ001,325,15.833333333333334,25.25,8.2800,47.7313,0,8.8175,30,70,4,8,1.1
SJ001,325,16.0,19.5,8.2725,38.0625,0,8.7250,30,70,4,8,1.1
SJ001,325,16.166666666666668,22.75,8.1050,41.9562,0,8.5050,30,70,4,8,1.1
SJ001,325,16.333333333333332,20.0,8.1250,37.8000,0,8.3700,30,70,4,8,1.1
SJ001,325,16.5,15.5,8.0025,29.6187,0,8.0575,30,70,4,8,1.1
SJ001,325,16.666666666666668,9.25,7.9925,15.3125,0,7.8550,30,70,4,8,1.1
SJ001,325,16.833333333333332,0.0,7.8525,0.5688,0,7.4250,30,70,4,8,1.1
SJ001,325,17.0,0.25,7.6250,0.0000,0,6.8675,30,70,4,8,1.1
SJ001,325,17.166666666666668,0.5,7.2050,0.0000,0,6.1700,30,70,4,8,1.1
SJ001,325,17.333333333333332,0.0,7.0700,0.0000,0,5.6950,30,70,4,8,1.1
SJ001,325,17.5,0.0,6.9650,0.0000,0,5.4600,30,70,4,8,1.1
SJ001,325,17.666666666666668,0.0,-14.6100,0.0000,0,-14.9100,30,70,4,8,1.1
SJ001,325,17.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,30,70,4,8,1.1
SJ001,325,18.0,0.0,-20.0000,0.0000,0,-20.0000,30,70,4,8,1.1
SJ001,325,18.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,18.333333333333332,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,18.5,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,18.666666666666668,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,18.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,19.0,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,19.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,19.333333333333332,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,19.5,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,19.666666666666668,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,19.833333333333332,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,20.0,0.25,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,20.166666666666668,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,20.333333333333332,1.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,20.5,1.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,20.666666666666668,1.25,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,20.833333333333332,1.75,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,325,21.0,0.0,-20.0000,0.0000,0,-20.0000,60,70,4,6,2.2
SJ001,326,5.0,1.0,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,5.166666666666667,1.25,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,5.333333333333333,2.75,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,5.5,2.5,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,5.666666666666667,2.0,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,5.833333333333333,3.0,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,6.0,2.0,-20.0000,0.0000,0,-20.0000,10,45,2,1,2.9
SJ001,326,6.166666666666667,2.25,-20.0000,0.0000,0,-20.0000,0,40,1,3,2.4
SJ001,326,6.333333333333333,2.5,-20.0000,0.0000,0,-20.0000,0,40,1,3,2.4
SJ001,326,6.5,2.0,-20.0000,0.0000,0,-20.0000,0,40,1,3,2.4
SJ001,326,6.666666666666667,2.0,-20.0000,0.0000,0,-20.0000,0,40,1,3,2.4
SJ001,326,6.833333333333333,2.0,-1.5600,0.0000,0,-4.3650,0,40,1,3,2.4
SJ001,326,7.0,1.5,3.0200,0.0000,0,-0.4325,0,40,1,3,2.4
SJ001,326,7.166666666666667,1.25,2.9075,0.0000,0,-0.5425,0,40,1,3,2.4
SJ001,326,7.333333333333333,2.0,2.9600,3.1938,0,-0.2075,0,40,1,3,2.4
SJ001,326,7.5,4.75,2.9450,39.9438,0,0.2950,0,40,1,3,2.4
SJ001,326,7.666666666666667,9.0,3.1075,105.2188,0,1.6525,0,40,1,3,2.4
SJ001,326,7.833333333333333,11.75,3.0350,144.4187,0,3.0625,0,40,1,3,2.4
SJ001,326,8.0,14.5,3.1350,181.5625,0,4.5225,0,40,1,3,2.4
SJ001,326,8.166666666666666,17.25,3.3025,217.7438,0,6.3575,0,40,1,3,2.4
SJ001,326,8.333333333333334,30.75,3.3850,252.0000,0,7.9625,0,40,1,3,2.4
SJ001,326,8.5,87.75,3.5425,284.5500,0,9.1525,0,40,1,3,2.4
SJ001,326,8.666666666666666,145.75,3.9300,316.3562,0,10.0450,0,40,1,3,2.4
SJ001,326,8.833333333333334,174.5,4.1225,346.8938,0,11.6225,0,40,1,3,2.4
SJ001,326,9.0,191.75,4.3200,376.9062,0,12.8200,0,40,1,3,2.4
SJ001,326,9.166666666666666,209.75,4.5075,403.8125,0,13.8375,0,20,1,8,4.9
SJ001,326,9.333333333333334,224.75,4.7700,430.1500,0,14.2925,0,20,1,8,4.9
SJ001,326,9.5,239.25,5.0225,454.5625,0,15.1100,0,20,1,8,4.9
SJ001,326,9.666666666666666,255.5,5.2775,477.6187,0,16.5575,0,20,1,8,4.9
SJ001,326,9.833333333333334,265.75,5.4225,499.2312,0,18.4050,0,20,1,8,4.9
SJ001,326,10.0,285.75,5.6050,519.3563,0,18.9375,0,20,1,8,4.9
SJ001,326,10.166666666666666,287.75,5.8050,537.7313,0,16.7325,0,20,1,8,4.9
SJ001,326,10.333333333333334,301.75,6.0725,554.9688,0,15.6425,0,20,1,8,4.9
SJ001,326,10.5,312.0,6.3325,569.7563,0,16.1575,0,20,1,8,4.9
SJ001,326,10.666666666666666,317.0,6.4900,584.3250,0,17.5600,0,20,1,8,4.9
SJ001,326,10.833333333333334,323.75,6.7050,596.4875,0,18.2600,0,20,1,8,4.9
SJ001,326,11.0,332.5,7.2100,608.8687,0,20.9400,0,20,1,8,4.9
SJ001,326,11.166666666666666,323.75,7.4200,617.3125,0,21.7975,0,20,1,8,4.9
SJ001,326,11.333333333333334,347.0,7.1200,621.9937,0,18.5525,0,20,1,8,4.9
SJ001,326,11.5,353.75,7.8300,626.8500,0,20.9200,0,20,1,8,4.9
SJ001,326,11.666666666666666,338.5,8.0800,630.9188,0,23.8975,0,20,1,8,4.9
SJ001,326,11.833333333333334,340.5,7.5525,632.2750,0,21.1325,0,20,1,8,4.9
SJ001,326,12.0,341.0,7.9350,632.4500,0,20.3900,0,20,1,8,4.9
SJ001,326,12.166666666666666,355.0,8.0725,630.3500,0,22.2675,0,20,1,9,5.8
SJ001,326,12.333333333333334,339.0,8.2800,625.9312,0,22.7700,0,20,1,9,5.8
SJ001,326,12.5,345.0,8.3425,619.1063,0,24.9825,0,20,1,9,5.8
SJ001,326,12.666666666666666,332.5,8.3900,612.1938,0,22.4750,0,20,1,9,5.8
SJ001,326,12.833333333333334,329.75,8.3500,602.1313,0,21.0650,0,20,1,9,5.8
SJ001,326,13.0,342.0,8.1800,590.4500,0,20.7075,0,20,1,9,5.8
SJ001,326,13.166666666666666,316.5,8.3875,577.9375,0,21.9950,0,20,1,9,5.8
SJ001,326,13.333333333333334,310.75,8.4500,565.4688,0,22.3850,0,20,1,9,5.8
SJ001,326,13.5,305.75,8.6625,549.2375,0,21.7525,0,20,1,9,5.8
