SITE_NO,DATE,TIME,GEN_ENERGY,0,TEMPERATURE,SOLAR_IRRADIANCE,WIND_SPEED,MODULE_TEMPERATURE,POP,REH,SKY,T3H,WSD
SJ002,341,8.166666666666666,9.0,2018-12-07 08:10:00,-4.3150,14.3063,0,-5.5775,10,25,2,-4,8.7
SJ002,341,8.333333333333334,12.5,2018-12-07 08:20:00,-4.2175,48.2563,0,-5.5125,10,25,2,-4,8.7
SJ002,341,8.5,20.5,2018-12-07 08:30:00,-3.5900,151.9875,0,-3.6650,10,25,2,-4,8.7
SJ002,341,8.666666666666666,51.5,2018-12-07 08:40:00,-2.2900,182.4375,0,-2.5250,10,25,2,-4,8.7
SJ002,341,8.833333333333334,92.0,2018-12-07 08:50:00,-2.8875,202.3875,0,-1.9275,10,25,2,-4,8.7
SJ002,341,9.0,134.5,2018-12-07 09:00:00,-3.2950,223.1687,0,-1.5600,10,25,2,-4,8.7
SJ002,341,9.166666666666666,145.5,2018-12-07 09:10:00,-3.4225,239.2688,0,-1.2775,10,20,2,-2,8.0
SJ002,341,9.333333333333334,180.0,2018-12-07 09:20:00,-3.1775,278.2500,0,-0.4225,10,20,2,-2,8.0
SJ002,341,9.5,189.0,2018-12-07 09:30:00,-3.2075,310.6687,0,-0.3150,10,20,2,-2,8.0
SJ002,341,9.666666666666666,226.0,2018-12-07 09:40:00,-2.8800,338.2312,0,0.1700,10,20,2,-2,8.0
SJ002,341,9.833333333333334,234.5,2018-12-07 09:50:00,-2.6175,364.6125,0,0.7825,10,20,2,-2,8.0
SJ002,341,10.0,268.0,2018-12-07 10:00:00,-2.9450,397.9062,0,1.7900,10,20,2,-2,8.0
SJ002,341,10.166666666666666,225.0,2018-12-07 10:10:00,-2.8675,352.9312,0,1.9275,10,20,2,-2,8.0
SJ002,341,10.333333333333334,238.0,2018-12-07 10:20:00,-2.7400,355.0750,0,1.0775,10,20,2,-2,8.0
SJ002,341,10.5,239.0,2018-12-07 10:30:00,-2.6400,382.4187,0,1.4650,10,20,2,-2,8.0
SJ002,341,10.666666666666666,280.0,2018-12-07 10:40:00,-2.4600,426.6062,0,1.9350,10,20,2,-2,8.0
SJ002,341,10.833333333333334,215.5,2018-12-07 10:50:00,-2.2806,384.2222,0,2.0722,10,20,2,-2,8.0
SJ002,341,11.0,268.0,2018-12-07 11:00:00,-2.4850,363.9125,0,1.7675,10,20,2,-2,8.0
SJ002,341,11.166666666666666,222.0,2018-12-07 11:10:00,-2.4575,355.0750,0,1.7175,10,20,2,-2,8.0
SJ002,341,11.333333333333334,250.5,2018-12-07 11:20:00,-2.5650,378.7437,0,1.7225,10,20,2,-2,8.0
SJ002,341,11.5,242.0,2018-12-07 11:30:00,-2.6950,387.1438,0,2.5575,10,20,2,-2,8.0
SJ002,341,11.666666666666666,267.5,2018-12-07 11:40:00,-2.2500,409.4514,0,2.1639,10,20,2,-2,8.0
SJ002,341,11.833333333333334,242.5,2018-12-07 11:50:00,-2.2275,383.9937,0,1.9575,10,20,2,-2,8.0
SJ002,341,12.0,245.0,2018-12-07 12:00:00,-2.2700,369.2937,0,2.0525,10,20,2,-2,8.0
SJ002,341,12.166666666666666,216.0,2018-12-07 12:10:00,-2.4300,348.8625,0,1.5000,10,20,2,-3,7.4
SJ002,341,12.333333333333334,279.0,2018-12-07 12:20:00,-2.3125,416.0625,0,2.2200,10,20,2,-3,7.4
SJ002,341,12.5,292.0,2018-12-07 12:30:00,-2.3325,455.5250,0,3.6850,10,20,2,-3,7.4
SJ002,341,12.666666666666666,241.5,2018-12-07 12:40:00,-2.2575,349.7812,0,2.6950,10,20,2,-3,7.4
SJ002,341,12.833333333333334,238.0,2018-12-07 12:50:00,-2.1875,362.5562,0,3.5475,10,20,2,-3,7.4
SJ002,341,13.0,269.5,2018-12-07 13:00:00,-2.4075,401.8000,0,2.5825,10,20,2,-3,7.4
SJ002,341,13.166666666666666,290.5,2018-12-07 13:10:00,-2.2750,431.9000,0,3.1900,10,20,2,-3,7.4
SJ002,341,13.333333333333334,256.5,2018-12-07 13:20:00,-2.2325,406.1313,0,1.9125,10,20,2,-3,7.4
SJ002,341,13.5,274.5,2018-12-07 13:30:00,-2.6975,394.3625,0,1.6475,10,20,2,-3,7.4
SJ002,341,13.666666666666666,245.0,2018-12-07 13:40:00,-3.0000,368.2000,0,1.4750,10,20,2,-3,7.4
SJ002,341,13.833333333333334,264.0,2018-12-07 13:50:00,-3.0375,393.0500,0,1.9050,10,20,2,-3,7.4
SJ002,341,14.0,287.0,2018-12-07 14:00:00,-2.7150,413.3938,0,3.1825,10,20,2,-3,7.4
SJ002,341,14.166666666666666,282.0,2018-12-07 14:10:00,-2.4125,407.1375,0,3.8675,10,20,2,-3,7.4
SJ002,341,14.333333333333334,253.0,2018-12-07 14:20:00,-2.5300,381.1500,0,2.6600,10,20,2,-3,7.4
SJ002,341,14.5,236.0,2018-12-07 14:30:00,-2.4750,336.1750,0,1.6025,10,20,2,-3,7.4
SJ002,341,14.666666666666666,208.5,2018-12-07 14:40:00,-2.4800,306.1625,0,1.5500,10,20,2,-3,7.4
SJ002,341,14.833333333333334,170.5,2018-12-07 14:50:00,-2.7075,239.4437,0,0.3250,10,20,2,-3,7.4
SJ002,341,15.0,157.5,2018-12-07 15:00:00,-3.2550,228.7688,0,-0.8825,10,20,2,-3,7.4
SJ002,341,15.166666666666666,128.5,2018-12-07 15:10:00,-3.1083,209.0278,0,-0.6361,10,30,2,-5,6.3
SJ002,341,15.333333333333334,128.0,2018-12-07 15:20:00,-2.8900,197.2688,0,-0.2900,10,30,2,-5,6.3
SJ002,341,15.5,124.0,2018-12-07 15:30:00,-2.8350,195.2125,0,-0.2925,10,30,2,-5,6.3
SJ002,341,15.666666666666666,108.5,2018-12-07 15:40:00,-2.7300,100.3187,0,-1.0550,10,30,2,-5,6.3
SJ002,341,15.833333333333334,76.0,2018-12-07 15:50:00,-3.0000,38.7188,0,-3.3700,10,30,2,-5,6.3
SJ002,341,16.0,36.5,2018-12-07 16:00:00,-3.1325,30.6687,0,-4.2100,10,30,2,-5,6.3
SJ002,341,16.166666666666668,19.5,2018-12-07 16:10:00,-3.1725,25.8125,0,-4.4400,10,30,2,-5,6.3
SJ002,341,16.333333333333332,14.5,2018-12-07 16:20:00,-3.3950,22.0938,0,-4.7400,10,30,2,-5,6.3
SJ002,341,16.5,10.5,2018-12-07 16:30:00,-3.4400,17.4125,0,-5.0825,10,30,2,-5,6.3
SJ002,341,16.666666666666668,7.5,2018-12-07 16:40:00,-3.4575,13.2562,0,-5.3975,10,30,2,-5,6.3
SJ002,341,16.833333333333332,5.5,2018-12-07 16:50:00,-3.6175,8.0062,0,-5.5725,10,30,2,-5,6.3
SJ002,341,17.0,2.5,2018-12-07 17:00:00,-3.6300,1.8375,0,-5.7925,10,30,2,-5,6.3
SJ002,341,17.166666666666668,1.5,2018-12-07 17:10:00,-3.6425,0.0000,0,-5.5425,10,30,2,-5,6.3
SJ002,341,17.333333333333332,1.5,2018-12-07 17:20:00,-3.6000,0.0000,0,-5.4722,10,30,2,-5,6.3
SJ002,341,17.5,1.5,2018-12-07 17:30:00,-3.6900,0.0000,0,-5.5400,10,30,2,-5,6.3
SJ002,341,17.666666666666668,1.5,2018-12-07 17:40:00,-15.1400,0.0000,0,-15.6725,10,30,2,-5,6.3
SJ002,341,17.833333333333332,1.5,2018-12-07 17:50:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,6.3
SJ002,341,18.0,2.0,2018-12-07 18:00:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,6.3
SJ002,341,18.166666666666668,1.0,2018-12-07 18:10:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,18.333333333333332,2.0,2018-12-07 18:20:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,18.5,1.0,2018-12-07 18:30:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,18.666666666666668,2.5,2018-12-07 18:40:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,18.833333333333332,2.0,2018-12-07 18:50:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,19.0,1.5,2018-12-07 19:00:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,19.166666666666668,1.5,2018-12-07 19:10:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,19.333333333333332,2.5,2018-12-07 19:20:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,19.5,1.5,2018-12-07 19:30:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,19.666666666666668,2.0,2018-12-07 19:40:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,19.833333333333332,2.0,2018-12-07 19:50:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,20.0,2.0,2018-12-07 20:00:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,20.166666666666668,1.5,2018-12-07 20:10:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,20.333333333333332,2.5,2018-12-07 20:20:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,20.5,4.0,2018-12-07 20:30:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,20.666666666666668,4.5,2018-12-07 20:40:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,20.833333333333332,4.5,2018-12-07 20:50:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,341,21.0,0.0,2018-12-07 21:00:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,5.8
SJ002,342,5.0,3.0,2018-12-08 05:00:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,5.166666666666667,5.0,2018-12-08 05:10:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,5.333333333333333,2.5,2018-12-08 05:20:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,5.5,2.5,2018-12-08 05:30:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,5.666666666666667,3.5,2018-12-08 05:40:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,5.833333333333333,1.5,2018-12-08 05:50:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,6.0,2.5,2018-12-08 06:00:00,-20.0000,0.0000,0,-20.0000,10,35,2,-7,4.8
SJ002,342,6.166666666666667,3.0,2018-12-08 06:10:00,-20.0000,0.0000,0,-20.0000,10,20,2,-6,4.5
SJ002,342,6.333333333333333,2.5,2018-12-08 06:20:00,-20.0000,0.0000,0,-20.0000,10,20,2,-6,4.5
SJ002,342,6.5,3.0,2018-12-08 06:30:00,-20.0000,0.0000,0,-20.0000,10,20,2,-6,4.5
SJ002,342,6.666666666666667,2.5,2018-12-08 06:40:00,-20.0000,0.0000,0,-20.0000,10,20,2,-6,4.5
SJ002,342,6.833333333333333,3.0,2018-12-08 06:50:00,-20.0000,0.0000,0,-20.0000,10,20,2,-6,4.5
SJ002,342,7.0,3.5,2018-12-08 07:00:00,-16.4875,0.0000,0,-17.3375,10,20,2,-6,4.5
SJ002,342,7.166666666666667,3.5,2018-12-08 07:10:00,-7.9800,0.0000,0,-11.0225,10,20,2,-6,4.5
SJ002,342,7.333333333333333,3.0,2018-12-08 07:20:00,-7.9875,0.0000,0,-10.8775,10,20,2,-6,4.5
SJ002,342,7.5,3.5,2018-12-08 07:30:00,-7.6675,1.4438,0,-10.5750,10,20,2,-6,4.5
SJ002,342,7.666666666666667,5.5,2018-12-08 07:40:00,-7.5900,6.9562,0,-10.2825,10,20,2,-6,4.5
SJ002,342,7.833333333333333,9.0,2018-12-08 07:50:00,-7.8100,12.1625,0,-10.3550,10,20,2,-6,4.5
SJ002,342,8.0,10.0,2018-12-08 08:00:00,-7.3600,16.8438,0,-9.8250,10,20,2,-6,4.5
SJ002,342,8.166666666666666,12.0,2018-12-08 08:10:00,-7.1400,21.2625,0,-9.4150,10,20,2,-6,4.5
SJ002,342,8.333333333333334,16.0,2018-12-08 08:20:00,-6.7975,45.2812,0,-8.8825,10,20,2,-6,4.5
SJ002,342,8.5,21.5,2018-12-08 08:30:00,-5.9300,152.5125,0,-6.0525,10,20,2,-6,4.5
SJ002,342,8.666666666666666,44.0,2018-12-08 08:40:00,-3.6875,173.6438,0,-3.9600,10,20,2,-6,4.5
SJ002,342,8.833333333333334,87.5,2018-12-08 08:50:00,-4.5075,194.2063,0,-2.9150,10,20,2,-6,4.5
SJ002,342,9.0,126.5,2018-12-08 09:00:00,-5.2375,216.1687,0,-2.3475,10,20,2,-6,4.5
SJ002,342,9.166666666666666,151.5,2018-12-08 09:10:00,-5.0925,239.3125,0,-1.6725,10,20,2,-3,4.6
SJ002,342,9.333333333333334,170.0,2018-12-08 09:20:00,-5.1400,264.3375,0,-1.3300,10,20,2,-3,4.6
SJ002,342,9.5,176.0,2018-12-08 09:30:00,-4.8925,292.2063,0,0.5275,10,20,2,-3,4.6
SJ002,342,9.666666666666666,205.0,2018-12-08 09:40:00,-4.1500,307.5188,0,2.4800,10,20,2,-3,4.6
SJ002,342,9.833333333333334,222.0,2018-12-08 09:50:00,-3.8750,325.2375,0,2.4975,10,20,2,-3,4.6
SJ002,342,10.0,212.0,2018-12-08 10:00:00,-4.1806,343.4861,0,3.3972,10,20,2,-3,4.6
SJ002,342,10.166666666666666,277.5,2018-12-08 10:10:00,-4.4225,366.8875,0,4.1700,10,20,2,-3,4.6
SJ002,342,10.333333333333334,264.0,2018-12-08 10:20:00,-4.4100,389.8562,0,3.5775,10,20,2,-3,4.6
SJ002,342,10.5,259.0,2018-12-08 10:30:00,-3.9775,403.9438,0,5.4925,10,20,2,-3,4.6
SJ002,342,10.666666666666666,285.0,2018-12-08 10:40:00,-3.3475,417.5938,0,5.4900,10,20,2,-3,4.6
SJ002,342,10.833333333333334,272.0,2018-12-08 10:50:00,-3.2050,405.9563,0,4.7600,10,20,2,-3,4.6
SJ002,342,11.0,237.5,2018-12-08 11:00:00,-3.5475,350.6125,0,3.7600,10,20,2,-3,4.6
SJ002,342,11.166666666666666,232.0,2018-12-08 11:10:00,-3.3675,346.2375,0,4.1750,10,20,2,-3,4.6
SJ002,342,11.333333333333334,201.0,2018-12-08 11:20:00,-3.6278,312.4236,0,2.7056,10,20,2,-3,4.6
SJ002,342,11.5,258.5,2018-12-08 11:30:00,-3.2800,394.6250,0,3.4475,10,20,2,-3,4.6
SJ002,342,11.666666666666666,253.0,2018-12-08 11:40:00,-3.1250,371.2625,0,4.0825,10,20,2,-3,4.6
SJ002,342,11.833333333333334,276.0,2018-12-08 11:50:00,-2.7800,422.6250,0,4.0775,10,20,2,-3,4.6
SJ002,342,12.0,269.0,2018-12-08 12:00:00,-2.5775,393.3125,0,3.0525,10,20,2,-3,4.6
SJ002,342,12.166666666666666,224.0,2018-12-08 12:10:00,-2.6800,345.9312,0,1.8725,10,20,2,-2,5.1
SJ002,342,12.333333333333334,189.5,2018-12-08 12:20:00,-2.6300,305.0688,0,1.2025,10,20,2,-2,5.1
SJ002,342,12.5,120.0,2018-12-08 12:30:00,-3.0150,199.2375,0,-0.2300,10,20,2,-2,5.1
SJ002,342,12.666666666666666,99.0,2018-12-08 12:40:00,-3.1350,170.2312,0,-1.2400,10,20,2,-2,5.1
SJ002,342,12.833333333333334,105.0,2018-12-08 12:50:00,-3.2925,180.5125,0,-1.5975,10,20,2,-2,5.1
SJ002,342,13.0,113.0,2018-12-08 13:00:00,-3.1300,189.2625,0,-0.5775,10,20,2,-2,5.1
SJ002,342,13.166666666666666,102.0,2018-12-08 13:10:00,-3.2525,180.4688,0,-0.6850,10,20,2,-2,5.1
SJ002,342,13.333333333333334,126.5,2018-12-08 13:20:00,-3.1075,204.2250,0,-0.7900,10,20,2,-2,5.1
SJ002,342,13.5,140.5,2018-12-08 13:30:00,-3.0025,204.3125,0,-0.6925,10,20,2,-2,5.1
SJ002,342,13.666666666666666,139.5,2018-12-08 13:40:00,-3.0225,214.3313,0,-0.3300,10,20,2,-2,5.1
SJ002,342,13.833333333333334,136.0,2018-12-08 13:50:00,-2.8300,205.1875,0,-0.4175,10,20,2,-2,5.1
SJ002,342,14.0,114.5,2018-12-08 14:00:00,-2.8111,209.0764,0,-0.0139,10,20,2,-2,5.1
SJ002,342,14.166666666666666,113.5,2018-12-08 14:10:00,-2.7300,151.6813,0,-0.7100,10,20,2,-2,5.1
SJ002,342,14.333333333333334,114.0,2018-12-08 14:20:00,-2.8375,180.6000,0,-0.8400,10,20,2,-2,5.1
SJ002,342,14.5,129.5,2018-12-08 14:30:00,-2.7325,204.5750,0,0.1100,10,20,2,-2,5.1
SJ002,342,14.666666666666666,105.0,2018-12-08 14:40:00,-2.6775,188.2562,0,0.1775,10,20,2,-2,5.1
SJ002,342,14.833333333333334,191.5,2018-12-08 14:50:00,-2.7450,291.0688,0,1.7500,10,20,2,-2,5.1
SJ002,342,15.0,162.0,2018-12-08 15:00:00,-2.5800,246.2250,0,2.9450,10,20,2,-2,5.1
SJ002,342,15.166666666666666,158.5,2018-12-08 15:10:00,-2.6950,258.7375,0,2.5950,10,30,2,-5,4.4
SJ002,342,15.333333333333334,141.5,2018-12-08 15:20:00,-2.7000,220.6750,0,1.4150,10,30,2,-5,4.4
SJ002,342,15.5,111.0,2018-12-08 15:30:00,-2.6225,186.2875,0,0.7200,10,30,2,-5,4.4
SJ002,342,15.666666666666666,110.0,2018-12-08 15:40:00,-2.6900,111.8688,0,-0.2000,10,30,2,-5,4.4
SJ002,342,15.833333333333334,86.0,2018-12-08 15:50:00,-2.7975,74.7250,0,-2.5800,10,30,2,-5,4.4
SJ002,342,16.0,54.0,2018-12-08 16:00:00,-2.7225,63.5688,0,-3.2000,10,30,2,-5,4.4
SJ002,342,16.166666666666668,37.0,2018-12-08 16:10:00,-2.8825,63.9625,0,-3.4400,10,30,2,-5,4.4
SJ002,342,16.333333333333332,30.5,2018-12-08 16:20:00,-2.8200,52.6313,0,-3.5175,10,30,2,-5,4.4
SJ002,342,16.5,18.5,2018-12-08 16:30:00,-2.8975,33.0750,0,-3.8850,10,30,2,-5,4.4
SJ002,342,16.666666666666668,8.0,2018-12-08 16:40:00,-2.9550,15.4875,0,-4.3125,10,30,2,-5,4.4
SJ002,342,16.833333333333332,5.5,2018-12-08 16:50:00,-3.2800,8.6625,0,-5.0200,10,30,2,-5,4.4
SJ002,342,17.0,2.0,2018-12-08 17:00:00,-3.2150,2.7125,0,-5.0950,10,30,2,-5,4.4
SJ002,342,17.166666666666668,2.0,2018-12-08 17:10:00,-3.3400,0.0000,0,-5.3500,10,30,2,-5,4.4
SJ002,342,17.333333333333332,1.5,2018-12-08 17:20:00,-3.3400,0.0000,0,-5.3200,10,30,2,-5,4.4
SJ002,342,17.5,2.0,2018-12-08 17:30:00,-3.5075,0.0000,0,-5.7900,10,30,2,-5,4.4
SJ002,342,17.666666666666668,1.5,2018-12-08 17:40:00,-16.7000,0.0000,0,-17.1750,10,30,2,-5,4.4
SJ002,342,17.833333333333332,1.5,2018-12-08 17:50:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,4.4
SJ002,342,18.0,2.0,2018-12-08 18:00:00,-20.0000,0.0000,0,-20.0000,10,30,2,-5,4.4
SJ002,342,18.166666666666668,2.0,2018-12-08 18:10:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,18.333333333333332,1.5,2018-12-08 18:20:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,18.5,1.5,2018-12-08 18:30:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,18.666666666666668,2.0,2018-12-08 18:40:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,18.833333333333332,2.0,2018-12-08 18:50:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,19.0,2.0,2018-12-08 19:00:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,19.166666666666668,2.0,2018-12-08 19:10:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,19.333333333333332,2.5,2018-12-08 19:20:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,19.5,1.5,2018-12-08 19:30:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,19.666666666666668,1.5,2018-12-08 19:40:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,19.833333333333332,1.5,2018-12-08 19:50:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,20.0,1.5,2018-12-08 20:00:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,20.166666666666668,3.0,2018-12-08 20:10:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,20.333333333333332,2.5,2018-12-08 20:20:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,20.5,4.0,2018-12-08 20:30:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,20.666666666666668,4.0,2018-12-08 20:40:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,20.833333333333332,5.5,2018-12-08 20:50:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,342,21.0,0.0,2018-12-08 21:00:00,-20.0000,0.0000,0,-20.0000,10,35,2,-5,4.4
SJ002,343,5.0,4.0,2018-12-09 05:00:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,5.166666666666667,5.5,2018-12-09 05:10:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,5.333333333333333,4.5,2018-12-09 05:20:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,5.5,4.0,2018-12-09 05:30:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,5.666666666666667,4.5,2018-12-09 05:40:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,5.833333333333333,3.5,2018-12-09 05:50:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,6.0,4.0,2018-12-09 06:00:00,-20.0000,0.0000,0,-20.0000,0,30,1,-9,4.0
SJ002,343,6.166666666666667,3.5,2018-12-09 06:10:00,-20.0000,0.0000,0,-20.0000,0,25,1,-7,2.6
SJ002,343,6.333333333333333,3.0,2018-12-09 06:20:00,-20.0000,0.0000,0,-20.0000,0,25,1,-7,2.6
SJ002,343,6.5,3.0,2018-12-09 06:30:00,-20.0000,0.0000,0,-20.0000,0,25,1,-7,2.6
SJ002,343,6.666666666666667,3.5,2018-12-09 06:40:00,-20.0000,0.0000,0,-20.0000,0,25,1,-7,2.6
SJ002,343,6.833333333333333,3.0,2018-12-09 06:50:00,-20.0000,0.0000,0,-20.0000,0,25,1,-7,2.6
SJ002,343,7.0,3.5,2018-12-09 07:00:00,-20.0000,0.0000,0,-20.0000,0,25,1,-7,2.6
SJ002,343,7.166666666666667,4.0,2018-12-09 07:10:00,-9.3925,0.0000,0,-11.1250,0,25,1,-7,2.6
SJ002,343,7.333333333333333,2.5,2018-12-09 07:20:00,-8.5225,0.0000,0,-10.5350,0,25,1,-7,2.6
SJ002,343,7.5,2.5,2018-12-09 07:30:00,-8.8000,0.0000,0,-11.3825,0,25,1,-7,2.6
SJ002,343,7.666666666666667,3.5,2018-12-09 07:40:00,-8.9925,0.9625,0,-11.6375,0,25,1,-7,2.6
SJ002,343,7.833333333333333,6.0,2018-12-09 07:50:00,-9.2925,5.9062,0,-12.0100,0,25,1,-7,2.6
SJ002,343,8.0,8.5,2018-12-09 08:00:00,-8.9925,12.6875,0,-11.5825,0,25,1,-7,2.6
SJ002,343,8.166666666666666,9.0,2018-12-09 08:10:00,-8.4350,13.5188,0,-10.4325,0,25,1,-7,2.6
SJ002,343,8.333333333333334,11.5,2018-12-09 08:20:00,-8.6525,34.6938,0,-10.2200,0,25,1,-7,2.6
SJ002,343,8.5,16.0,2018-12-09 08:30:00,-7.7778,155.2639,0,-8.1556,0,25,1,-7,2.6
SJ002,343,8.666666666666666,43.0,2018-12-09 08:40:00,-4.8725,181.6062,0,-5.3650,0,25,1,-7,2.6
SJ002,343,8.833333333333334,84.0,2018-12-09 08:50:00,-5.6025,201.6875,0,-3.4250,0,25,1,-7,2.6
SJ002,343,9.0,127.0,2018-12-09 09:00:00,-6.4825,223.7812,0,-3.0375,0,25,1,-7,2.6
SJ002,343,9.166666666666666,158.0,2018-12-09 09:10:00,-6.3325,246.1813,0,-2.4875,0,10,1,-2,4.6
SJ002,343,9.333333333333334,167.0,2018-12-09 09:20:00,-5.2375,270.3750,0,1.5350,0,10,1,-2,4.6
SJ002,343,9.5,195.5,2018-12-09 09:30:00,-4.6025,301.7000,0,4.3475,0,10,1,-2,4.6
SJ002,343,9.666666666666666,203.0,2018-12-09 09:40:00,-3.9325,319.1562,0,5.7925,0,10,1,-2,4.6
SJ002,343,9.833333333333334,232.0,2018-12-09 09:50:00,-2.4975,336.8313,0,6.3450,0,10,1,-2,4.6
SJ002,343,10.0,247.0,2018-12-09 10:00:00,-1.9700,355.1625,0,7.5525,0,10,1,-2,4.6
SJ002,343,10.166666666666666,249.5,2018-12-09 10:10:00,-1.9150,377.0813,0,9.5200,0,10,1,-2,4.6
SJ002,343,10.333333333333334,277.0,2018-12-09 10:20:00,-3.5950,402.5000,0,9.7275,0,10,1,-2,4.6
SJ002,343,10.5,266.0,2018-12-09 10:30:00,-4.1225,416.1938,0,8.2125,0,10,1,-2,4.6
SJ002,343,10.666666666666666,294.5,2018-12-09 10:40:00,-2.2194,427.4861,0,10.6139,0,10,1,-2,4.6
SJ002,343,10.833333333333334,284.5,2018-12-09 10:50:00,-1.1725,439.6875,0,12.2575,0,10,1,-2,4.6
SJ002,343,11.0,308.0,2018-12-09 11:00:00,-1.8600,451.7188,0,10.3575,0,10,1,-2,4.6
SJ002,343,11.166666666666666,299.0,2018-12-09 11:10:00,-2.0550,459.1125,0,7.5825,0,10,1,-2,4.6
SJ002,343,11.333333333333334,320.0,2018-12-09 11:20:00,-2.3050,467.9062,0,7.0375,0,10,1,-2,4.6
SJ002,343,11.5,310.5,2018-12-09 11:30:00,-2.1694,477.0208,0,5.9861,0,10,1,-2,4.6
SJ002,343,11.666666666666666,330.5,2018-12-09 11:40:00,-1.4925,488.2500,0,9.0825,0,10,1,-2,4.6
SJ002,343,11.833333333333334,316.5,2018-12-09 11:50:00,-1.5050,489.5188,0,8.5475,0,10,1,-2,4.6
SJ002,343,12.0,335.0,2018-12-09 12:00:00,-1.3150,488.9937,0,6.5300,0,10,1,-2,4.6
SJ002,343,12.166666666666666,316.5,2018-12-09 12:10:00,-0.6111,490.3403,0,8.9444,10,5,2,0,4.4
SJ002,343,12.333333333333334,333.5,2018-12-09 12:20:00,-0.3833,492.0903,0,7.8528,10,5,2,0,4.4
SJ002,343,12.5,318.5,2018-12-09 12:30:00,-0.0875,489.6062,0,8.6675,10,5,2,0,4.4
SJ002,343,12.666666666666666,331.0,2018-12-09 12:40:00,-0.4675,482.8687,0,8.8325,10,5,2,0,4.4
SJ002,343,12.833333333333334,326.5,2018-12-09 12:50:00,-0.1775,478.7563,0,8.9575,10,5,2,0,4.4
